TSC_NAME	CHL.chlor_a	FLH.nflh	FLH.ipar	IOP.adg_unc_443	IOP.adg_443	IOP.aph_unc_443	IOP.aph_44	IOP.bbp_s	IOP.adg_s	bbp_unc_443	IOP.bbp_443	IOP.a_412	IOP.a_443	IOP.a_469	IOP.a_488	IOP.a_531	IOP.a_547	IOP.a_555	IOP.a_645	IOP.a_667	IOP.a_678	IOP.bb_412	IOP.bb_443	IOP.bb_469	IOP.bb_488	IOP.bb_531	IOP.bb_547	IOP.bb_555	IOP.bb_645	IOP.bb_667	IOP.bb_678	KD.Kd_490	NSST.sst	PAR.par	PIC.pic	POC.poc	RRS.aot_869	RRS.angstrom	RRS.Rrs_412	RRS.Rrs_443	RRS.Rrs_469	RRS.Rrs_488	RRS.Rrs_531	RRS.Rrs_547	RRS.Rrs_555	RRS.Rrs_645	RRS.Rrs_667	RRS.Rrs_678	SST.sst
TSC001	0.368075892329216	0.07403407245874405	0.0016227500746026635	0.001610064529813826	0.028490066528320312	0.0020800590282306075		1.6927955746650696	0.017999999225139618		0.002091506030410528	0.06446010991930962	0.04893004894256592	0.03978006914258003	0.03677003271877766	0.05269002914428711	0.05979006364941597	0.0651300698518753	0.3295900672674179	0.4390300512313843	0.46633005142211914	0.0052590027917176485	0.004231005907058716	0.0035954996710643172	0.003222504281438887	0.002580001950263977	0.0023950040340423584	0.0023095040814951062	0.0016265034792013466	0.0015110031235963106	0.0014590024948120117	0.05395999923348427	22.683000564575195	43.80179977416992	0.00012539774252218194	88.8798828125	0.09468000009655952	1.3522899746894836	0.004733200650662184	0.004746800055727363	0.004835000727325678	0.004413001239299774	0.002485601231455803	0.0019916004966944456	0.0017514008795842528	0.00012240074283909053	0.00013260059131425805	0.00016640089597785845	22.870999336242676
TSC003	0.139701709151268	0.0522144790738821	0.0016378200962208211	0.0003001689910888672	0.012270045466721058	0.0006200790521688759		1.9415730237960815	0.017999999225139618		0.001202003622893244	0.031420087441802025	0.026900029741227627	0.024770068936049938	0.025450062938034534	0.04772009886801243	0.05609009228646755	0.06197009049355984	0.3279601037502289	0.4362500309944153	0.4633800536394119	0.004307502415031195	0.003345501492731273	0.002757506095804274	0.00241850467864424	0.0018420040723867714	0.0016785040497779846	0.0016040042391978204	0.001022504293359816	0.0009280055819544941	0.0008865058480296284	0.03285999968647957	24.258499145507812	39.4263973236084	1.159757357527269e-05	43.25996208190918	0.12218999862670898	1.1374900341033936	0.007054600398987532	0.006357000675052404	0.005859000142663717	0.004903401480987668	0.0020762004423886538	0.0015566013753414154	0.0013440013281069696	0.00012580156544572674	0.00015200115740299225	0.00017140171985374764	25.270499229431152
TSC005	0.07780079543590546	0.04893348179757595	0.001620180089958012	0.00020003318786621094	0.0083300587721169	0.00041005612001754344		1.9757950901985168	0.017999999225139618		0.0014615014079026878	0.0227900268509984	0.0206900117918849	0.02035005111247301	0.022090029902756214	0.04642005078494549	0.055140018463134766	0.06116008758544922	0.3275001049041748	0.4353800415992737	0.46250005066394806	0.00461750035174191	0.003609001636505127	0.00299050216563046	0.0026325061917304993	0.0020190030336380005	0.0018450066563673317	0.0017655044794082642	0.001138503837864846	0.0010360017186030746	0.000991004693787545	0.027979999780654907	25.4114990234375	39.746599197387695	1.7996877886616858e-05	34.3798828125	0.1272299960255623	1.1374300718307495	0.010203400626778603	0.008840000722557306	0.007702800910919905	0.006153200985863805	0.002335400553420186	0.0017354004085063934	0.001478800899349153	0.0001398012027493678	0.00017200149886775762	0.00018720142543315887	26.099998474121094
TSC008	0.16557983309030533	0.05816450156271458	0.0011384800309315324	0.0005900382820982486	0.015020107850432396	0.0011800527572631836		1.9453809261322021	0.017999999225139618		0.0008125037129502743	0.035340046510100365	0.028400039300322533	0.025370026007294655	0.025780034251511097	0.048110032454133034	0.056420063599944115	0.062240077182650566	0.32790011167526245	0.4360000342130661	0.4631199985742569	0.0038830043049529195	0.0029725059866905212	0.0024225041270256042	0.0021070033544674516	0.0015760048991069198	0.001426003873348236	0.0013595044729299843	0.0008380040526390076	0.0007560029625892639	0.0007175072969403118	0.03035999834537506	19.695000648498535	24.022196769714355	1.0798126368172234e-05	42.699951171875	0.08729999884963036	0.8365100622177124	0.0056506008841097355	0.005293600726872683	0.005087801022455096	0.004272800637409091	0.0017418012139387429	0.0012856006505899131	0.00112320069456473	7.200613254099153e-06	7.260069287440274e-05	0.00010560154987615533	19.97499942779541
TSC013	0.29667654633522034	0.07603149488568306	0.0009683699463494122	0.0019700765842571855	0.028040051460266113	0.0030400753021240234		1.7240943908691406	0.01799999736249447		0.0011745065567083657	0.06426007859408855	0.04949002154171467	0.04039006307721138	0.03727006912231445	0.052610063925385475	0.05966999568045139	0.06502006202936172	0.329600065946579	0.43908004462718964	0.466389998793602	0.00430350168608129	0.003354504704475403	0.0027760014636442065	0.0024420053232461214	0.0018760040984489024	0.001714502286631614	0.0016415059217251837	0.0010690048220567405	0.0009765014110598713	0.0009345040016341954	0.049400001764297485	16.44149875640869	16.439398765563965	1.0798126368172234e-05	83.5198745727539	0.04374999925494194	1.7184399366378784	0.003357000998221338	0.0033420007675886154	0.003558601369149983	0.003337400732561946	0.0018534012488089502	0.0014462005347013474	0.0013074010494165123	5.0400196414557286e-05	0.00015600100596202537	0.00019020103354705498	16.54399871826172
TSC016	0.2561110332608223	0.06697054207324982	0.0010530900326557457	0.0013600826496258378	0.025270056910812855	0.002060031925793737		1.789263367652893	0.017999999225139618		0.0012695029727183282	0.05638005770742893	0.042730068787932396	0.03526008129119873	0.03320004977285862	0.051150012761354446	0.05863003805279732	0.06413006782531738	0.32885006070137024	0.43762001395225525	0.46483005583286285	0.004401504993438721	0.0034375026589259505	0.002848504576832056	0.002506504999473691	0.0019270047778263688	0.0017630040529184043	0.001687501382548362	0.0010985046392306685	0.001002503908239305	0.0009595021256245673	0.0459199957549572	18.517998695373535	19.456398010253906	1.2998283182241721e-05	72.89985656738281	0.08145999535918236	1.1195300817489624	0.00391380162909627	0.004022601060569286	0.004101800499483943	0.0037342007271945477	0.0019518014159984887	0.0015240010106936097	0.001338200643658638	5.100108751321386e-05	0.00013260096602607518	0.00016380064334953204	18.80949878692627
TSC020	0.12547750398516655	0.08088505268096924	0.0010530900908634067	0.00044002532376907766	0.01113007077947259	0.001000094402115792		1.955478310585022	0.017999999225139618		0.0011215060949325562	0.02908005751669407	0.025320053100585938	0.02366006374359131	0.024630069732666016	0.04742007330060005	0.055860042572021484	0.061770034953951836	0.32787013053894043	0.43608005344867706	0.46323004364967346	0.0042595043778419495	0.0032965033315122128	0.0027095050318166614	0.0023710057139396667	0.0017980053671635687	0.0016355037805624306	0.0015615031006745994	0.0009880050783976912	0.0008945047738961875	0.0008545041200704873	0.02961999922990799	19.964500427246094	19.88239860534668	1.2196600437164307e-05	39.39990234375	0.0754300020635128	1.0185200870037079	0.007557400967925787	0.006670200265944004	0.006039000814780593	0.00505800056271255	0.0020164005109108984	0.0014826011029072106	0.0012800011900253594	4.9601121645537205e-05	0.0001422006680513732	0.0001832008347264491	20.154998779296875
TSC021	0.17869062721729279	0.0637659803032875	0.001333200023509562	0.0010500430944375694	0.014330053236335516	0.0021700620418414474		1.9228510856628418	0.017999999225139618		0.0010070026037283242	0.036660050973296165	0.031190110370516777	0.027950048446655273	0.02796006202697754	0.048620034009218216	0.05673005431890488	0.062490034848451614	0.3283800780773163	0.43702004849910736	0.4642300307750702	0.004133002366870642	0.0031875043641775846	0.0026135072112083435	0.0022820039885118604	0.0017240032320842147	0.0015665024402551353	0.001495002186857164	0.0009385049343109131	0.0008500039402861148	0.0008100047707557678	0.031379999592900276	24.614498138427734	32.879398345947266	1.0398775430076057e-05	47.139793395996094	0.08410999923944473	0.802340030670166	0.005743201123550534	0.005039601353928447	0.004948801128193736	0.0043384013697505	0.0017938006203621626	0.0013352010282687843	0.0011594005045481026	7.120109876268543e-05	0.00014200173609424382	0.00017040036618709564	24.73699951171875
TSC025	0.18756211549043655	0.06994550302624702	0.0014161299914121628	0.0009300232050009072	0.016920042224228382	0.0016900539631024003		1.8910844922065735	0.017999999225139618		0.001229502260684967	0.04091005399823189	0.033390045166015625	0.02923004701733589	0.028820062056183815	0.04910006560385227	0.05712003819644451	0.06282009929418564	0.32840004563331604	0.4369800537824631	0.46417002379894257	0.004369506146758795	0.0033980057341977954	0.0028055027360096574	0.0024615033762529492	0.0018805041909217834	0.0017140060663223267	0.001639004040043801	0.0010515018948353827	0.0009555041906423867	0.0009145021322183311	0.03514000028371811	25.71849822998047	37.05039596557617	9.998679161071777e-06	52.61992263793945	0.09640999510884285	0.7638400793075562	0.005683001130819321	0.005150200799107552	0.005082800984382629	0.0045030005276203156	0.001972600817680359	0.0014926004805602133	0.001290600746870041	0.00010180100798606873	0.00016440078616142273	0.00019300133135402575	25.746999740600586
TSC027	0.29442068934440613	0.08649499341845512	0.0014506300212815404	0.001440072024706751	0.027290058322250843	0.0019900560728274286		1.7390955686569214	0.017999999225139618		0.0013130053994245827	0.061460064724087715	0.04682004451751709	0.03829004801809788	0.03559010103344917	0.05204007588326931	0.05928006209433079	0.06469006463885307	0.3292800784111023	0.43842002749443054	0.46569009125232697	0.004439504584297538	0.003475502133369446	0.0028860062593594193	0.002545006573200226	0.0019650041358545423	0.0018000006675720215	0.0017250016680918634	0.001134003687184304	0.0010370031232014298	0.0009940028539858758	0.048660000786185265	26.72000026702881	36.68920135498047	9.998679161071777e-06	81.65995788574219	0.10534000024199486	0.7448800504207611	0.0034268005983904004	0.0035636008251458406	0.003802400780841708	0.0035684003960341215	0.0019072014838457108	0.0015010010683909059	0.0013218011590652168	0.00012860074639320374	0.00019240081746829674	0.0002376005068072118	26.672500610351562
