TSC_NAME	CHL.chlor_a	FLH.nflh	KD.Kd_490	PAR.par	PIC.pic	POC.poc	RRS.Rrs_412	RRS.Rrs_443	RRS.Rrs_469	RRS.Rrs_488	RRS.Rrs_531	RRS.Rrs_547	RRS.Rrs_555	RRS.Rrs_645	RRS.Rrs_667	RRS.Rrs_678	SST.sst
TSC001	1.158424198627472	0.12985240668058395	0.10524999350309372	43.72356414794922	0.0006109761889092624	179.23685455322266	0.0047120226081460714	0.004840783309191465	0.005113109713420272	0.00486771808937192	0.0034900878090411425	0.0031102615175768733	0.0028392395470291376	0.0005048050370533019	0.00043654441833496094	0.00048526156751904637	22.927499771118164
TSC003	0.14115110039710999	0.05366559140384197	0.03336086869239807	39.65071678161621	1.3823580502503319e-05	43.84776306152344	0.007087696809321642	0.0063637185376137495	0.005868957145139575	0.004910478834062815	0.002099218429066241	0.0015769354649819434	0.0013563703978434205	0.0001257833355339244	0.0001509575522504747	0.0001708923009573482	25.02440071105957
TSC005	0.07897743210196495	0.05088277906179428	0.02806086838245392	39.36116981506348	1.8367138636676827e-05	34.5346736907959	0.01014808751642704	0.008784805424511433	0.007660348899662495	0.006123653147369623	0.0023308054078370333	0.0017314355936832726	0.0014738703612238169	0.00013630529429065064	0.00017113149078795686	0.00018752249161479995	26.040653228759766
TSC008	0.17027463018894196	0.06452804617583752	0.031126086600124836	24.075626373291016	1.1998026366200065e-05	44.093366622924805	0.005587805062532425	0.005225892178714275	0.0050294792745262384	0.004237153101712465	0.0017466314602643251	0.0012943268520757556	0.0011317181633785367	9.696485449239844e-06	7.402248957077973e-05	0.00011084876678069122	20.010433197021484
TSC013	0.3148797005414963	0.08250740170478821	0.050482604652643204	16.666128158569336	2.7389305614633486e-05	86.77163314819336	0.0032405660022050142	0.003295022645033896	0.0035357183078303933	0.0033187397057190537	0.0018717836937867105	0.0014685227070003748	0.0013278921833261847	4.378353924039402e-05	0.00014689216914121062	0.00018647917022462934	16.5192928314209
TSC016	0.26615458726882935	0.0748712606728077	0.04627608321607113	19.402085304260254	1.8280809854331892e-05	76.69339752197266	0.003617391921579838	0.003762349020689726	0.003900588140822947	0.003584414138458669	0.0018904796452261508	0.0014751963899470866	0.0013002398773096502	3.8739981391699985e-05	0.00012571826300700195	0.00016263143334072083	18.57624912261963
TSC020	0.1244826503098011	0.07590974122285843	0.029391305521130562	19.79703998565674	1.264954698854126e-05	39.0368709564209	0.0075005656108260155	0.006682653212919831	0.006050261668860912	0.005050957202911377	0.0020007617422379553	0.001471826748456806	0.0012698271311819553	4.750109565065941e-05	0.00014141372230369598	0.00017843578098108992	20.276792526245117
TSC021	0.1829073205590248	0.06382216885685921	0.032160867005586624	32.822479248046875	1.019417595671257e-05	48.92815971374512	0.005599696189165115	0.004935652716085315	0.004865435883402824	0.0042813485488295555	0.0017921964754350483	0.0013372618122957647	0.0011615223484113812	7.004428334766999e-05	0.00014121846470516175	0.00017015295452438295	24.727227210998535
TSC025	0.1861397698521614	0.06776543147861958	0.03493695706129074	36.860063552856445	1.0085575468110619e-05	52.45860290527344	0.005703522590920329	0.0051760440692305565	0.0051061310805380344	0.004520392045378685	0.0019729791674762964	0.001492870389483869	0.0012898922432214022	0.0001034790875564795	0.00016482720820931718	0.00019291387434350327	25.675652503967285
TSC027	0.2809828668832779	0.08602196350693703	0.04681956581771374	36.60601997375488	1.0889914392464561e-05	78.02813720703125	0.003527869936078787	0.003654805012047291	0.003870739950798452	0.003602914046496153	0.0018789139576256275	0.0014725879882462323	0.0012873487430624664	0.00012502260869950987	0.00018876192189054564	0.00023173994122771546	26.655489921569824
