samples	CHL.chlor_a	FLH.nflh	KD.Kd_490	PAR.par	PIC.pic	POC.poc	RRS.Rrs_412	RRS.Rrs_443	RRS.Rrs_469	RRS.Rrs_488	RRS.Rrs_531	RRS.Rrs_547	RRS.Rrs_555	RRS.Rrs_645	RRS.Rrs_667	RRS.Rrs_678	SST.sst
TSC117	0.114795266340176	0.0660052862129103	0.0329999991663499	51.7661104587864	5.62200020037077e-05	44.8887941903538	0.00906255640397073	0.00783066751819206	0.00724555640855821	0.00615255641131777	0.0025940008647467	0.00196100086634488	0.0016006675339213	0.000214556426309779	0.000210000870765725	0.000234556426259284	24.4249994540587
TSC126	0.0563740500559409	0.0426350085253944	0.0247444438193472	49.907777037187	3.11088909559961e-05	30.2221273051368	0.0128320008388982	0.0100364452904008	0.00847366751656864	0.00676455640977262	0.00237811197640288	0.00174333420022776	0.00142655642324977	0.000184334204163861	0.000176445315294889	0.000187556426377948	23.5908328060371
TSC135	0.0876968867248959	0.0502283418294003	0.030388888121201	49.7419992515352	6.11088908802534e-05	39.1665718828638	0.0107637786218978	0.00871100084930276	0.00776700085168613	0.00641955641064366	0.00258000086478205	0.00193122308864228	0.00160711197834947	0.000220778648516292	0.000220778648516292	0.000251778648438024	21.2308328587872
TSC140	0.513913957609071	0.131313619294007	0.0700888871182946	59.8505552872213	0.0011377755548286	117.266573046645	0.00909077862612169	0.00774166751841676	0.00769955640741197	0.00788066751806582	0.00534122308003286	0.0044348897489878	0.00382677863941202	0.000415334203580642	0.000399556425842699	0.000443000870177457	8.13166648490975
TSC141	0.104388277977705	0.0714972306361435	0.0302222214587447	35.9654430416283	0.000101553335222585	43.2221274988519	0.00997844529054722	0.00848144529432678	0.0078370008515094	0.00675566752090617	0.00275722308655683	0.00200733419956123	0.00170600086698869	0.000104223093255011	0.000169889759755885	0.000203000870783399	2.02472217696615
TSC145	0.130058137493001	0.0907638972283975	0.0326222213981156	30.6015538979684	7.49977797340762e-05	48.3999053537846	0.00889666751550067	0.00765311196308479	0.00718833418648046	0.00639366752182013	0.0027342230866149	0.00200188975513053	0.00170044531144716	0.000123445315428701	0.000205778648554163	0.000224889759617023	0.152777774362928
TSC147	0.757720841301812	0.176368341342216	0.0859222200516443	43.0923322690263	0.000134553335139268	147.744351278577	0.00343133419596597	0.00322900086314348	0.00348622308471628	0.00358488975113384	0.00286222308629173	0.00244377864290376	0.00221733419903103	0.0002985564260977	0.00035588975928628	0.000444556425729085	17.8422218234175
TSC148	0.10110741853714	0.0522305640438895	0.0317999991966644	43.8443323047444	3.93311131574592e-05	41.5554608073499	0.0102115564010698	0.00818811196173404	0.00729500085287782	0.00617744530014382	0.00254611197597872	0.00191533419979351	0.0016232230894199	0.000207889759659944	0.000197889759685192	0.000212000870760676	21.2952773017912
TSC149	0.0125341194992264	0.0354713974419509	0.0196888883915057	46.3681102023952	5.25533353462985e-05	18.6887937999434	0.0214192230394398	0.0155542230542475	0.0117666675082546	0.00821722307277166	0.00234622308759451	0.00170122308922297	0.00141177864550931	0.000182111981947249	0.000168445315315087	0.000172445315304988	24.0458327958671
TSC152	0.0140853885354267	0.0366283418819269	0.0198999994972837	40.2416654669602	4.19977798173932e-05	19.0332382495205	0.0216645563721537	0.0151070008331544	0.0114268897313347	0.0080364452954503	0.00231711197655689	0.00168411197815506	0.0014186675343808	0.000202889759672568	0.000175556426408245	0.000181445315282266	24.7449994469061
TSC153	0.0249900368766652	0.054416952924334	0.0215777772326773	43.7256656324413	5.86644464419805e-05	23.3665716474255	0.0184006674915054	0.0131505563936495	0.0105344452891435	0.00778633418497066	0.00244822308733698	0.00177677864458777	0.00148500086754666	0.000192000870811171	0.000183778648609708	0.0002070008707733	23.8133328010639
TSC156	0.142535699738397	0.124244452654643	0.0371333323952664	46.164776859404	7.2108890852481e-05	52.4665720810493	0.00918111195922696	0.00722088974195382	0.00676422307644013	0.00603733418938646	0.00277300086429477	0.00209611197711486	0.00176400086684225	0.000215223092974763	0.000242000870684933	0.000303778648306737	25.2024994366802
TSC159	0.263535905215475	0.130052785965543	0.0540888875224886	51.0033326447786	4.52200020314801e-05	76.0665724327167	0.00618266752235286	0.00520822308036865	0.00492677863663478	0.00459822308190875	0.00271266753111377	0.00213533419923806	0.00181511197782432	0.000296889759435241	0.00026811198173012	0.000326778648248668	25.7383327580368
TSC163	0.177128312074476	0.148148341451209	0.0499333320719112	42.7046655839464	0.000161775557292761	63.6554611366656	0.00916922307036809	0.00698622307587963	0.00617744530014382	0.0054888897463267	0.00304322308583475	0.00238344530972275	0.00201811197731179	0.000343445314873255	0.000319111981601357	0.000379778648114855	26.754443846436
TSC167	0.244938257667753	0.208597507884406	0.0523444431221126	47.9699991673697	5.51088908954019e-05	72.8887946075863	0.00681877863185794	0.00543400085757639	0.00512644530279734	0.00474677863708924	0.00270377864224732	0.00212744531036909	0.00179877864453222	0.000242556426239086	0.000275334203934108	0.000342111981543288	24.3902772326126
TSC170	0.117169383499357	0.0758888972858484	0.0337111102594968	37.8013320177173	4.26644464823767e-05	44.9110164129072	0.01013666751237	0.00764744529643243	0.00685866752064612	0.00595944530069422	0.00255600086484264	0.00193144531086394	0.00164588975602934	0.000219556426297155	0.000206334204108316	0.000237223092919218	23.5474994736724
TSC173	0.0321229560714629	0.0433008418561561	0.0211555550211213	30.4798872255229	1.95533354296155e-05	22.377682743801	0.0172801119387789	0.0117923341748565	0.00930311195891894	0.00687266752061078	0.00211666753261852	0.00153700086741537	0.00130544531244444	0.000169111981980071	0.000165778648655153	0.000179556426398146	24.2294439028742
