TSC_NAME	CHL.chlor_a	FLH.nflh	KD.Kd_490	PAR.par	PIC.pic	POC.poc	RRS.Rrs_412	RRS.Rrs_443	RRS.Rrs_469	RRS.Rrs_488	RRS.Rrs_531	RRS.Rrs_547	RRS.Rrs_555	RRS.Rrs_645	RRS.Rrs_667	RRS.Rrs_678	SST.sst
TSC001	1.1472545266151428	0.1284867823123932	0.10445624589920044	43.73208236694336	0.0006033937388565391	178.95614624023438	0.004681167425587773	0.004813958890736103	0.005087625468149781	0.004844980081543326	0.0034665216226130724	0.003084959462285042	0.0028148547280579805	0.0004928757552988827	0.00042691765702329576	0.00047556326899211854	22.941197395324707
TSC003	0.1411745324730873	0.05369030684232712	0.033393749967217445	39.65012741088867	1.3955868780612946e-05	43.879098892211914	0.00709427148103714	0.006366667337715626	0.005870812805369496	0.004911917494609952	0.002101146848872304	0.0015785425202921033	0.001357605040539056	0.0001259382515854668	0.00015108434308785945	0.00017100098921218887	25.019113540649414
TSC005	0.07895414158701897	0.05106417462229729	0.02804999891668558	39.39541435241699	1.8268357507622568e-05	34.52280807495117	0.010148917324841022	0.008784750942140818	0.007660146802663803	0.006123396568000317	0.0023302091285586357	0.0017309174872934818	0.0014732091221958399	0.00013604263222077861	0.00017081356782000512	0.0001873341025202535	26.042237281799316
TSC008	0.16988730430603027	0.06434630788862705	0.031143750064074993	24.074851989746094	1.1914720289496472e-05	44.06655502319336	0.005602208897471428	0.005236583994701505	0.0050368341617286205	0.004242334049195051	0.001749230141285807	0.0012964382767677307	0.0011336258030496538	1.1896676369360648e-05	7.604245183756575e-05	0.00011248009468545206	20.005050659179688
TSC013	0.3133343607187271	0.08244157582521439	0.05037291347980499	16.661352157592773	2.691467943805037e-05	86.2207260131836	0.0032554593635722995	0.0033040009438991547	0.003540480276569724	0.0033204801147803664	0.0018696467159315944	0.0014664800837635994	0.0013256050297059119	4.4396769226295874e-05	0.00014700084284413606	0.00018652171274879947	16.506875038146973
TSC016	0.2672723978757858	0.07464990392327309	0.04639583267271519	19.38728904724121	1.9852382138196845e-05	76.90824890136719	0.0036103965248912573	0.003762772073969245	0.0039053342770785093	0.003590813255868852	0.0018973344704136252	0.0014813134330324829	0.0013058965560048819	3.7855002119613346e-05	0.00012504255209933035	0.00016181353566935286	18.574009895324707
TSC020	0.12492279335856438	0.07575579360127449	0.029445831663906574	19.788145065307617	1.2559894003061345e-05	39.13533020019531	0.007485687965527177	0.006670501083135605	0.00604189676232636	0.005046730162575841	0.0020008342107757926	0.001472500676754862	0.001270084350835532	4.831356000067899e-05	0.0001419798172719311	0.00017889682203531265	20.270936965942383
TSC021	0.1827060729265213	0.06377697549760342	0.03213541582226753	32.824350357055664	1.018603006741614e-05	48.862396240234375	0.005605521611869335	0.0049397924449294806	0.004868479911237955	0.004283376038074493	0.0017925009015016258	0.001337292604148388	0.0011614172835834324	6.995916919549927e-05	0.0001411052217008546	0.0001699799468042329	24.727760314941406
TSC025	0.18598638474941254	0.06772416643798351	0.03490416519343853	36.861541748046875	1.0081955224450212e-05	52.42490577697754	0.005706354975700378	0.0051778340712189674	0.0051079378463327885	0.004521355032920837	0.001972250989638269	0.001492167473770678	0.0012892301310785115	0.00010339667642256245	0.0001646886084927246	0.00019283418077975512	25.671302795410156
TSC027	0.28102630376815796	0.08609480410814285	0.046820832416415215	36.59941482543945	1.0873579412873369e-05	78.01654434204102	0.003524209139868617	0.003652271581813693	0.0038682507583871484	0.0036014592042192817	0.0018785633146762848	0.0014723135391250253	0.0012872509541921318	0.00012454250463633798	0.00018856352107832208	0.00023164665617514402	26.65791606903076
TSC031	0.34871506690979004	0.12145126238465309	0.054881248623132706	37.93839454650879	1.2394118130032439e-05	121.01655960083008	0.0023560425033792853	0.0028573134914040565	0.0031869381200522184	0.0030555841512978077	0.0017567509785294533	0.001413459307514131	0.0012224798556417227	0.0001561467070132494	0.00021060524886706844	0.00026993842038791627	27.14864444732666
TSC036	0.7104186415672302	0.10821780934929848	0.08122708275914192	51.50883102416992	1.9976946532551665e-05	169.50198364257812	0.0014203549944795668	0.002272584126330912	0.0027290009893476963	0.002852646983228624	0.0021094174589961767	0.0017562300781719387	0.0015437508700415492	0.00016310508362948895	0.00023550093465019017	0.00028435497370082885	26.460468292236328
TSC045	0.5123206526041031	0.09531199932098389	0.0676562488079071	53.55845642089844	1.1497952982608695e-05	137.5269775390625	0.0023163341684266925	0.002901813597418368	0.0033261259086430073	0.0033517092233523726	0.002250230056233704	0.0018218968762084842	0.00158198009012267	0.00017210483929375187	0.00023443845566362143	0.0002773341257125139	26.7208833694458
TSC056	0.19964618235826492	0.05738250911235809	0.037441665306687355	53.76335144042969	1.0685995221138e-05	57.34990882873535	0.005143626127392054	0.00493843830190599	0.004922709194943309	0.004473771899938583	0.0020362717332318425	0.0015584383509121835	0.0012845635646954179	0.00018604251090437174	0.0002166466656490229	0.00023170901840785518	28.47796630859375
TSC060	0.11060206964612007	0.05079147219657898	0.03402083367109299	50.90224647521973	3.931035098503344e-05	43.68741798400879	0.009746063500642776	0.007922750664874911	0.007030313601717353	0.005944792181253433	0.0025091050192713737	0.001931063481606543	0.001578375871758908	0.00029335517319850624	0.00021354241471271962	0.0002245217328891158	30.675050735473633
TSC062	0.088333360850811	0.03781481459736824	0.02938333246856928	52.90545845031738	2.464388217049418e-05	36.60615921020508	0.011161355301737785	0.008400001097470522	0.007261021761223674	0.005979730514809489	0.0023021259112283587	0.0017466673743911088	0.0014347299002110958	0.00027272998704575	0.00017912592738866806	0.00018866724713006988	30.973957061767578
TSC065	0.07245196402072906	0.04678053967654705	0.028502083383500576	49.23093605041504	4.0372833609580994e-05	34.92490005493164	0.012396688107401133	0.009308001026511192	0.007930375868454576	0.006454876158386469	0.0024632925633341074	0.001849875901825726	0.0015208134427666664	0.00027047998446505517	0.00019720918498933315	0.00021248011762509122	29.532551765441895
TSC068	0.0647665224969387	0.06850068643689156	0.0247291661798954	39.80241584777832	1.6518325082870433e-05	30.093643188476562	0.012947522103786469	0.009518792852759361	0.008054813370108604	0.006363563239574432	0.0021969383815303445	0.00161748006939888	0.0013581675593741238	0.0001941467635333538	0.00016795944975456223	0.00019339642312843353	27.558175086975098
TSC070	0.1797107309103012	0.051970845088362694	0.03618541359901428	39.15099906921387	1.0664807632565498e-05	51.372833251953125	0.006867042742669582	0.005404000636190176	0.005145605420693755	0.004570230143144727	0.002026958973146975	0.001550709072034806	0.0013408548547886312	0.00020010481966892257	0.00016781350132077932	0.00018564611673355103	27.55166530609131
TSC071	0.2018951177597046	0.061444804072380066	0.03897083178162575	37.80010223388672	0.00010010192636400461	56.99990272521973	0.006560709327459335	0.005269688321277499	0.005153479753062129	0.00472277170047164	0.0022301258286461234	0.0017129589687101543	0.0014822924276813865	0.000202604838705156	0.00017177157860714942	0.00019583420362323523	27.218124389648438
TSC073	0.17087578773498535	0.050434648990631104	0.03415624983608723	34.08151817321777	1.1560274288058281e-05	49.06239318847656	0.006871126359328628	0.005547959357500076	0.005229938309639692	0.004695751238614321	0.002034480217844248	0.0015310009475797415	0.0013406258076429367	0.0001388132805004716	0.00015825095761101693	0.00017729242972563952	24.24692726135254
TSC078	0.2676692456007004	0.12067031860351562	0.04948958568274975	26.49778938293457	1.4455911241384456e-05	73.31866455078125	0.005699000786989927	0.004343084525316954	0.004184480058029294	0.004006188130006194	0.0022113340673968196	0.0017303134081885219	0.0015402509015984833	0.00013970914005767554	0.00020008417777717113	0.0002605841727927327	21.72025966644287
TSC085	0.38263586163520813	0.16864395886659622	0.05849374644458294	19.75533103942871	1.570652239024639e-05	94.03324890136719	0.0045172302052378654	0.0032221050933003426	0.0032045632833614945	0.0032731256214901805	0.002024834044277668	0.0016192927723750472	0.0014768755645491183	7.637597809662111e-05	0.00020802172366529703	0.00029883421666454524	21.12239646911621
TSC089	0.484045147895813	0.21371255815029144	0.06788958236575127	21.073935508728027	2.2560047909792047e-05	165.28115844726562	0.004433793015778065	0.0029317302396520972	0.0028984799282625318	0.0030899386620149016	0.0021325217094272375	0.001708834315650165	0.0015687300474382937	0.0001233757175214123	0.00025062596978386864	0.00036762584932148457	15.496874332427979
TSC092	5.494340538978577	0.4514849931001663	0.46210208535194397	40.96989440917969	0.00029566472221631557	789.9707641601562	0.0013471049023792148	0.0013677299721166492	0.0016399591113440692	0.0019612927571870387	0.0024827923625707626	0.002448500832542777	0.002399896504357457	0.0005605632904917002	0.0006062092434149235	0.0008774175948929042	14.758020401000977
TSC102	0.16693542152643204	0.14787474647164345	0.038729166612029076	36.39806365966797	1.731002703309059e-05	51.25822448730469	0.007418334251269698	0.005924250930547714	0.005376562941819429	0.004747105063870549	0.002262104768306017	0.0016953133163042367	0.0014465845306403935	0.00013508434130926616	0.00019429263193160295	0.0002651466493261978	16.6157808303833
TSC110	0.18048647791147232	0.10851886495947838	0.040185414254665375	40.60406303405762	2.6726629585027695e-05	54.660335540771484	0.007016042713075876	0.0057497089728713036	0.005294750910252333	0.0047304590698331594	0.002305167494341731	0.001744209323078394	0.001469980168621987	0.00014466761058429256	0.0001831048502936028	0.0002410010201856494	20.294010162353516
TSC117	0.11336911469697952	0.06295000948011875	0.032616665586829185	51.995086669921875	6.0685211792588234e-05	44.51658248901367	0.009099375922232866	0.007879001321271062	0.007285709027200937	0.00619723042473197	0.0025965009117498994	0.0019588342984206975	0.0016011884436011314	0.00020679245790233836	0.00020227162167429924	0.0002235425272374414	24.41161346435547
TSC126	0.0572231262922287	0.0420461967587471	0.024960417300462723	49.697893142700195	3.11435815092409e-05	30.487401008605957	0.012753501534461975	0.009993605315685272	0.008442292921245098	0.006748458836227655	0.002383500919677317	0.0017500215908512473	0.0014322508359327912	0.00018941758753499016	0.00017897994257509708	0.0001891257707029581	23.651562690734863
TSC135	0.08729247376322746	0.05133157782256603	0.02983958274126053	49.840248107910156	4.885167254542466e-05	38.4603271484375	0.010691584553569555	0.008663021493703127	0.007714438019320369	0.006363750668242574	0.0025305632734671235	0.0018885842291638255	0.0015664175734855235	0.00020960477559128776	0.00020966787269571796	0.00022416763385990635	21.223854064941406
TSC140	0.5105561017990112	0.1287701204419136	0.06978541612625122	59.67256164550781	0.0011016854550689459	116.18532943725586	0.008980188053101301	0.007640000665560365	0.007589354878291488	0.007756667444482446	0.005248042521998286	0.004356021760031581	0.0037578551564365625	0.0004123134713154286	0.0003966883959947154	0.0004398344026412815	8.104218482971191
TSC141	0.10530519858002663	0.07086385786533356	0.031079165637493134	35.67587471008301	0.00011126852041343227	44.516571044921875	0.009995042812079191	0.008529042825102806	0.007896000286564231	0.006855688756331801	0.002838521613739431	0.002082042396068573	0.0017724591889418662	0.00013433412459562533	0.00018031332729151472	0.00020875079644611105	1.9959372878074646
TSC145	0.13729814067482948	0.1090209037065506	0.034193748608231544	30.935894012451172	0.00010324789764126763	50.41239356994629	0.009085376281291246	0.0076633968856185675	0.007137042470276356	0.006361792795360088	0.002785729826427996	0.0020487718284130096	0.0017403969541192055	0.00015529245138168335	0.00021964665211271495	0.00026481349777895957	0.22177081927657127
TSC147	0.7994941473007202	0.19612552970647812	0.08842499926686287	43.27918815612793	0.000158727249072399	152.86241149902344	0.0034851464442908764	0.0032558341044932604	0.00350931310094893	0.003620042698457837	0.0029192717047408223	0.002502646646462381	0.0022693342762067914	0.00031402175955008715	0.00036860497493762523	0.00046693831973243505	17.80536460876465
