TSC_NAME	CHL.chlor_a	FLH.nflh	KD.Kd_490	PAR.par	PIC.pic	POC.poc	RRS.Rrs_412	RRS.Rrs_443	RRS.Rrs_469	RRS.Rrs_488	RRS.Rrs_531	RRS.Rrs_547	RRS.Rrs_555	RRS.Rrs_645	RRS.Rrs_667	RRS.Rrs_678	SST.sst
TSC001	1.188413679599762	0.13335024565458298	0.10755475983023643	43.669260025024414	0.0006370932096615434	179.78085327148438	0.004657643381506205	0.004819643450900912	0.00511709600687027	0.004893381847068667	0.0035660959547385573	0.0031922388589009643	0.002918119658716023	0.0005315959569998085	0.0004577151994453743	0.0005069768521934748	22.935535430908203
TSC003	0.14098382741212845	0.05367892421782017	0.033352380618453026	39.62980842590332	1.3497436157194898e-05	43.81184387207031	0.007089072372764349	0.0063637865241616964	0.005868548294529319	0.004909500479698181	0.0020980010740458965	0.0015761674148961902	0.0013562151580117643	0.00012647688708966598	0.00015112008259166032	0.0001710724682197906	25.0238676071167
TSC005	0.0788140520453453	0.051050007343292236	0.02805476263165474	39.39030647277832	1.8259422176925e-05	34.528459548950195	0.0101560247130692	0.008793286513537169	0.007667310535907745	0.006128810346126556	0.0023322150809690356	0.0017326436936855316	0.001474715187214315	0.0001367628137813881	0.00017169157945318148	0.00018811975314747542	26.045296669006348
TSC008	0.16901075839996338	0.06317768432199955	0.03106666635721922	24.063950538635254	1.2140898434154224e-05	43.842756271362305	0.0056261911522597075	0.005257786484435201	0.005052453139796853	0.0042548340279608965	0.0017523105489090085	0.00129878637380898	0.0011356912436895072	1.1953170997003326e-05	7.735791587037966e-05	0.00011257228470640257	20.000832557678223
TSC013	0.3146592974662781	0.08222274854779243	0.050452377647161484	16.676331520080566	2.8259873943170533e-05	86.81894302368164	0.0032466676784679294	0.0032989531755447388	0.0035395484883338213	0.0033216909505426884	0.0018723819521255791	0.0014690723037347198	0.0013283342123031616	4.485808312892914e-05	0.0001477627520216629	0.00018697715131565928	16.505297660827637
TSC016	0.26517772674560547	0.07469923794269562	0.04615237936377525	19.43914031982422	1.74505903487443e-05	76.36182022094727	0.003626952995546162	0.003766882000491023	0.0039020010735839605	0.0035822867648676038	0.0018863586010411382	0.0014712389092892408	0.0012964055640622973	3.8619906263193116e-05	0.0001254532762686722	0.00016226291336352006	18.579938888549805
TSC020	0.12449794262647629	0.07621608301997185	0.029397618025541306	19.815545082092285	1.2664035693887854e-05	39.04277038574219	0.007501428946852684	0.006680262507870793	0.00604857224971056	0.005050119711086154	0.0020012390450574458	0.001471905445214361	0.00127023906679824	4.776296646014089e-05	0.00014166733672027476	0.00017885810666484758	20.27232074737549
TSC021	0.1826336607336998	0.06361178681254387	0.032107140868902206	32.82895088195801	1.0141393431695178e-05	48.82608985900879	0.005607119761407375	0.004941357998177409	0.00486983428709209	0.004284667316824198	0.0017921438557095826	0.0013369533699005842	0.0011609053472056985	6.978657256695442e-05	0.0001411915582139045	0.00017002464301185682	24.729522705078125
TSC025	0.186327762901783	0.06783143058419228	0.03495952486991882	36.873308181762695	1.0093851415149402e-05	52.52372360229492	0.005703096278011799	0.005173881305381656	0.005104595795273781	0.004519286565482616	0.0019729770720005035	0.0014929533354006708	0.0012901913723908365	0.00010345321788918227	0.00016476298333145678	0.00019292941578896716	25.681666374206543
TSC027	0.28189927339553833	0.08641910925507545	0.046935711055994034	36.594642639160156	1.0974793895002222e-05	78.29512023925781	0.003512286115437746	0.003641429473645985	0.003859048243612051	0.0035943343536928296	0.0018776912475004792	0.00147192960139364	0.001287691411562264	0.00012488184438552707	0.0001887391263153404	0.00023192943626781926	26.659701347351074
TSC031	0.3448714315891266	0.12044946849346161	0.05446428619325161	37.88852119445801	1.273632460652152e-05	115.70466613769531	0.0023905960842967033	0.0028894770657643676	0.0032172626815736294	0.0030804057605564594	0.0017629055073484778	0.0014173341915011406	0.0012253101449459791	0.00015607228124281392	0.0002100963465636596	0.00026857231569010764	27.15380859375
TSC036	0.7123839557170868	0.10840071365237236	0.08135952800512314	51.49606704711914	2.087874418066349e-05	169.88085174560547	0.0014202864258550107	0.0022707863245159388	0.0027273818850517273	0.002851096331141889	0.0021101199090480804	0.0017573104123584926	0.0015449770726263523	0.0001629770122235641	0.0002353579839109443	0.0002843818219844252	26.459407806396484
TSC045	0.5064544081687927	0.09514782205224037	0.0672452375292778	53.54164123535156	1.1569332400540588e-05	135.12371063232422	0.002318762708455324	0.002906144014559686	0.003331500687636435	0.003356524626724422	0.002252739272080362	0.0018238344928249717	0.0015833103680051863	0.00017242923058802262	0.0002346437977394089	0.0002774293825495988	26.715296745300293
