TSC_NAME	CHL.chlor_a	FLH.nflh	KD.Kd_490	PAR.par	PIC.pic	POC.poc	RRS.Rrs_412	RRS.Rrs_443	RRS.Rrs_469	RRS.Rrs_488	RRS.Rrs_531	RRS.Rrs_547	RRS.Rrs_555	RRS.Rrs_645	RRS.Rrs_667	RRS.Rrs_678	SST.sst
TSC001	0.4142506271600723	0.07958883047103882	0.05797499977052212	43.78800010681152	0.00015149731189012527	97.69989013671875	0.004355250857770443	0.004487250000238419	0.004667500499635935	0.004335501231253147	0.0025650011375546455	0.002078250516206026	0.001834000926464796	0.00013575097545981407	0.00014300039038062096	0.00017900113016366959	22.916874885559082
TSC003	0.1403808519244194	0.05096498131752014	0.033075001090765	39.291996002197266	1.1497177183628082e-05	43.49993896484375	0.007038000505417585	0.006350250914692879	0.005854500457644463	0.004902751184999943	0.002083000261336565	0.0015635015442967415	0.0013522510416805744	0.00012700166553258896	0.000151751097291708	0.00017050188034772873	25.30437469482422
TSC005	0.07843930274248123	0.04949873685836792	0.028025000356137753	39.647748947143555	1.774728298187256e-05	34.474853515625	0.010156750679016113	0.00880925077944994	0.007682250812649727	0.00614125095307827	0.0023342506028711796	0.0017347503453493118	0.0014787507243454456	0.0001412513665854931	0.00017150165513157845	0.00018700165674090385	26.09187412261963
TSC008	0.16487568616867065	0.059071898460388184	0.030799997970461845	23.96649742126465	1.0997988283634186e-05	43.22491455078125	0.005683750379830599	0.005327500402927399	0.005121751222759485	0.00430500041693449	0.001765501219779253	0.0013097506016492844	0.0011465009301900864	3.050081431865692e-05	9.875046089291573e-05	0.0001267516054213047	20.006875038146973
TSC013	0.2997456043958664	0.0769643783569336	0.04977499879896641	16.3372483253479	1.0748393833637238e-05	85.224853515625	0.003355001099407673	0.003340500872582197	0.0035670013166964054	0.0033477512188255787	0.0018657511100172997	0.001458500511944294	0.0013195010833442211	5.1250215619802475e-05	0.0001550009474158287	0.00018975092098116875	16.571873664855957
TSC016	0.257746160030365	0.06732752919197083	0.04622499644756317	19.49249839782715	1.3748183846473694e-05	72.42486572265625	0.003949251491576433	0.004073251038789749	0.004149000160396099	0.003780750557780266	0.0019845012575387955	0.0015520011074841022	0.0013622506521642208	5.1501207053661346e-05	0.00013300124555826187	0.0001645009033381939	18.849373817443848
TSC020	0.1259385049343109	0.07847318053245544	0.029599999077618122	19.856748580932617	1.099705696105957e-05	39.4249267578125	0.0074945008382201195	0.006643000524491072	0.006013250444084406	0.005044500809162855	0.0020077507942914963	0.0014775008894503117	0.0012757512740790844	4.67509962618351e-05	0.000142750795930624	0.0001817508600652218	20.15187358856201
TSC021	0.18026480823755264	0.06407621502876282	0.031449999660253525	32.87749671936035	1.049879938364029e-05	47.2747802734375	0.0057015009224414825	0.00500100152567029	0.004920001141726971	0.004317251034080982	0.001788000576198101	0.001331001054495573	0.0011570006608963013	7.100123912096024e-05	0.00014200154691934586	0.00017075007781386375	24.749374389648438
TSC025	0.1877618357539177	0.07078063488006592	0.035099999979138374	37.09499740600586	9.998679161071777e-06	52.699951171875	0.005689751356840134	0.005150500684976578	0.005087001249194145	0.0045065004378557205	0.0019722511060535908	0.0014920006506145	0.001291750930249691	0.000102250836789608	0.0001645009033381939	0.00019375141710042953	25.746874809265137
TSC027	0.297826886177063	0.08658000826835632	0.049300000071525574	36.68199920654297	9.998679161071777e-06	82.824951171875	0.0034415004774928093	0.003567000851035118	0.0038070008158683777	0.0035760006867349148	0.0019257515668869019	0.0015182513743638992	0.0013385009951889515	0.00013250065967440605	0.00019575050100684166	0.00024125073105096817	26.673749923706055
TSC031	0.3175995498895645	0.11538439989089966	0.0519499983638525	37.77174758911133	1.5997327864170074e-05	99.0499267578125	0.002519000321626663	0.003021000884473324	0.0033342507667839527	0.0031725014559924603	0.0017695007845759392	0.0014177518896758556	0.0012212502770125866	0.00015200115740299225	0.00020150095224380493	0.00025525130331516266	27.156875610351562
TSC036	0.7146507501602173	0.10918998718261719	0.08157499507069588	51.26799964904785	2.5746412575244904e-05	166.974853515625	0.0013792500831186771	0.002255250234156847	0.0027107507921755314	0.0028327503241598606	0.0021020006388425827	0.0017545009031891823	0.0015450003556907177	0.0001595010980963707	0.00023425044491887093	0.00028225127607584	26.46249771118164
TSC045	0.5034608989953995	0.09528186917304993	0.06724999845027924	53.73550033569336	1.2247823178768158e-05	124.074951171875	0.0023287516087293625	0.0029250006191432476	0.0033435006625950336	0.0033634998835623264	0.0022660009562969208	0.001838750671595335	0.0015960009768605232	0.00017900066450238228	0.00023750076070427895	0.00028250040486454964	26.696874618530273
TSC056	0.2055761069059372	0.058816879987716675	0.037974998354911804	54.20950126647949	9.998679161071777e-06	59.02484130859375	0.0048147509805858135	0.004717000760138035	0.004734750371426344	0.004336751066148281	0.0019862507469952106	0.0015222509391605854	0.0012572514824569225	0.00018475065007805824	0.00022075045853853226	0.00023575033992528915	28.453749656677246
TSC060	0.10923292860388756	0.046428143978118896	0.03374999761581421	51.35974884033203	3.7746503949165344e-05	43.2498779296875	0.009695250075310469	0.007906500715762377	0.007016001269221306	0.005937750451266766	0.002494500484317541	0.001920750830322504	0.0015677507035434246	0.0002940008416771889	0.00020875083282589912	0.00021700141951441765	30.728123664855957
TSC062	0.0875563733279705	0.03425192832946777	0.029325000010430813	52.32449913024902	1.9747763872146606e-05	36.39990234375	0.0111790020018816	0.008393750991672277	0.007254750467836857	0.005966251250356436	0.0022922507487237453	0.0017412509769201279	0.0014247503131628036	0.00027850037440657616	0.00017850147560238838	0.00018750084564089775	31.021249771118164
TSC065	0.07277320325374603	0.04896748065948486	0.028225000016391277	49.90174865722656	3.049708902835846e-05	34.57489013671875	0.012315000407397747	0.009225750807672739	0.007863750215619802	0.006396250333636999	0.002426250372081995	0.0018172510899603367	0.0014915014617145061	0.00026425067335367203	0.0001922505907714367	0.00020850030705332756	29.571874618530273
TSC068	0.06313103437423706	0.06825190782546997	0.02454999927431345	39.64475059509277	1.6747042536735535e-05	29.7498779296875	0.013070500455796719	0.009613500442355871	0.008113001007586718	0.006392750423401594	0.0021920003928244114	0.0016135009936988354	0.0013532512821257114	0.00019125081598758698	0.00016575120389461517	0.00019125081598758698	27.535624504089355
TSC070	0.17834338545799255	0.052835047245025635	0.03594999946653843	39.36549758911133	1.0248273611068726e-05	51.07489013671875	0.006909001152962446	0.005437001585960388	0.005156750325113535	0.004574751015752554	0.002019500359892845	0.0015430008061230183	0.0013340008445084095	0.00019750092178583145	0.00016525061801075935	0.00018399953842163086	27.549999237060547
TSC071	0.25821132957935333	0.07913190126419067	0.04392499849200249	37.13274955749512	0.0010427474044263363	81.47491455078125	0.00849275104701519	0.007976000662893057	0.009006250649690628	0.009118001442402601	0.004747750237584114	0.0036667506210505962	0.0031052506528794765	0.0002932506613433361	0.00023475103080272675	0.0002650008536875248	27.177499771118164
TSC073	0.17867444455623627	0.06276935338973999	0.03422500006854534	33.73649978637695	1.1247582733631134e-05	49.574951171875	0.006632500793784857	0.00535650085657835	0.005067251157015562	0.0045685009099543095	0.001989501528441906	0.0014930013567209244	0.0013045002706348896	0.00010350067168474197	0.00012150127440690994	0.0001527508720755577	24.25062370300293
TSC078	0.2687993794679642	0.12562689185142517	0.04962499998509884	26.767248153686523	1.424737274646759e-05	73.04998779296875	0.005719250999391079	0.004375000949949026	0.004198250826448202	0.004015750717371702	0.0022210008464753628	0.001737751066684723	0.001544250175356865	0.0001440010964870453	0.0002055009827017784	0.00027075037360191345	21.69624900817871
TSC085	0.3693111538887024	0.16502436995506287	0.057624995708465576	19.856247901916504	1.0747462511062622e-05	90.70001220703125	0.0045985011383891106	0.00327175110578537	0.0032440009526908398	0.003293000627309084	0.0020157513208687305	0.001610501203685999	0.0014650006778538227	7.825111970305443e-05	0.00020750053226947784	0.0002960003912448883	21.068750381469727
TSC089	0.48352913558483124	0.22100752592086792	0.06817499920725822	21.04049777984619	2.074800431728363e-05	194.699951171875	0.004523501265794039	0.002998501528054476	0.002937000710517168	0.0031280010007321835	0.002176250796765089	0.0017460007220506668	0.0016047516837716103	0.00012925080955028534	0.0002640010789036751	0.00038475077599287033	15.475624561309814
