TSC_NAME	CHL.chlor_a	FLH.nflh	KD.Kd_490	PAR.par	PIC.pic	POC.poc	RRS.Rrs_412	RRS.Rrs_443	RRS.Rrs_469	RRS.Rrs_488	RRS.Rrs_531	RRS.Rrs_547	RRS.Rrs_555	RRS.Rrs_645	RRS.Rrs_667	RRS.Rrs_678	SST.sst
TSC001	1.028683841228485	0.12152032926678658	0.09552749991416931	43.7271728515625	0.0006683730462100357	172.00489807128906	0.004616225836798549	0.004756225738674402	0.005027225706726313	0.004784175893291831	0.003356875851750374	0.00294665084220469	0.0026725755305960774	0.0003869257488986477	0.00033807591535151005	0.00038850060082040727	22.915124893188477
TSC003	0.1410094052553177	0.05365205742418766	0.033354999497532845	39.58587455749512	1.3522431345336372e-05	43.8199348449707	0.007090775761753321	0.006363625405356288	0.00586850056424737	0.004909575683996081	0.0020981760462746024	0.0015762258553877473	0.0013564009568654	0.0001266506951651536	0.00015107598301256076	0.00017102607671404257	25.02981185913086
TSC005	0.07865304127335548	0.0507695097476244	0.02804500050842762	39.44734764099121	1.8297415408596862e-05	34.5098876953125	0.010168650653213263	0.0088022006675601	0.007674400927498937	0.006133276037871838	0.002333350828848779	0.0017335257725790143	0.001475175900850445	0.00013680085248779505	0.00017192610539495945	0.0001882006399682723	26.053810119628906
TSC008	0.1702573299407959	0.0630668830126524	0.03111249953508377	24.060097694396973	1.224800917043467e-05	44.00739669799805	0.005583950784057379	0.005224701017141342	0.005028151208534837	0.004238775698468089	0.0017481010290794075	0.0012954006087966263	0.0011326507665216923	8.90078945303685e-06	7.455074228346348e-05	0.0001100008848879952	19.978561401367188
TSC013	0.3117533177137375	0.08182107657194138	0.05019749701023102	16.68229866027832	2.5422963517485186e-05	85.58988952636719	0.0032612759387120605	0.0033047256292775273	0.0035391509300097823	0.0033171004615724087	0.0018632258870638907	0.001460075844079256	0.001320325827691704	4.360098546385416e-05	0.00014725085929967463	0.00018627597455633804	16.506937980651855
TSC016	0.2656414210796356	0.0747777558863163	0.04623499885201454	19.426472663879395	1.782318577170372e-05	76.7999153137207	0.0036238256143406034	0.0037671010941267014	0.0039050758350640535	0.0035864011151716113	0.0018904262105934322	0.0014749508700333536	0.0012997007579542696	3.87758482247591e-05	0.00012572589548653923	0.00016260100528597832	18.5884370803833
TSC020	0.124473687261343	0.07592420279979706	0.029392498545348644	19.8347225189209	1.2722332030534744e-05	39.03240966796875	0.007501600543037057	0.006680125603452325	0.006047725910320878	0.005049450788646936	0.0020007759449072182	0.0014715756406076252	0.001270126027520746	4.8051029807538725e-05	0.00014167567860567942	0.0001787259243428707	20.263625144958496
TSC021	0.18192142248153687	0.06337925046682358	0.03201249800622463	32.8475227355957	1.0148528872377938e-05	48.609893798828125	0.005629250779747963	0.004958425648510456	0.004883300978690386	0.004294425481930375	0.0017934759380295873	0.0013374509871937335	0.0011611755471676588	6.972584014874883e-05	0.00014105113223195076	0.0001697258121566847	24.7239990234375
TSC025	0.18611600995063782	0.06789593957364559	0.03492000140249729	36.87904930114746	1.0098609891429078e-05	52.46990966796875	0.0057060508988797665	0.0051766757387667894	0.005106900818645954	0.004521000664681196	0.0019725008169189095	0.001492425857577473	0.0012895509134978056	0.00010292581282556057	0.00016455110016977414	0.00019282587163615972	25.6796875
TSC027	0.2831811308860779	0.0867978185415268	0.04708999767899513	36.59179878234863	1.1023599654436111e-05	78.68488693237305	0.003492400632239878	0.003624725737608969	0.00384457572363317	0.0035835508024320006	0.001876200723927468	0.0014712510164827108	0.0012878759298473597	0.00012477589552872814	0.00018875100795412436	0.00023227580823004246	26.665748596191406
