TSC_NAME	CHL.chlor_a	FLH.nflh	FLH.ipar	IOP.adg_unc_443	IOP.adg_443	IOP.aph_unc_443	IOP.aph_44	IOP.bbp_s	IOP.adg_s	bbp_unc_443	IOP.bbp_443	IOP.a_412	IOP.a_443	IOP.a_469	IOP.a_488	IOP.a_531	IOP.a_547	IOP.a_555	IOP.a_645	IOP.a_667	IOP.a_678	IOP.bb_412	IOP.bb_443	IOP.bb_469	IOP.bb_488	IOP.bb_531	IOP.bb_547	IOP.bb_555	IOP.bb_645	IOP.bb_667	IOP.bb_678	KD.Kd_490	NSST.sst	PAR.par	PIC.pic	POC.poc	RRS.aot_869	RRS.angstrom	RRS.Rrs_412	RRS.Rrs_443	RRS.Rrs_469	RRS.Rrs_488	RRS.Rrs_531	RRS.Rrs_547	RRS.Rrs_555	RRS.Rrs_645	RRS.Rrs_667	RRS.Rrs_678	SST.sst
TSC001	0.7665520906448364	0.10635102912783623	0.0016265024314634502	0.0038650513160973787	0.04581005685031414	0.0046125531662255526		1.5230724215507507	0.018000001087784767		0.003827254753559828	0.10040506720542908	0.07261504977941513	0.055785046890378	0.04879754222929478	0.058785056695342064	0.06452006474137306	0.06922008097171783	0.3318500816822052	0.44299252331256866	0.4705975502729416	0.007047504186630249	0.005966004449874163	0.005287377862259746	0.004885128932073712	0.0041808788664639	0.0039733791491016746	0.003877504263073206	0.003086879034526646	0.002947877743281424	0.0028842531610280275	0.07839499413967133	22.703747749328613	43.690900802612305	0.000541198329301551	139.4899139404297	0.09642749652266502	1.334052562713623	0.004694550763815641	0.004796450026333332	0.005009700544178486	0.004708701046183705	0.0031148511916399	0.0026711509563028812	0.0024037506664171815	0.000288800714770332	0.00026025073748314753	0.00030540069565176964	22.90987491607666
TSC003	0.14070210605859756	0.053332244977355	0.0016358225257135928	0.00030516386323142797	0.012250048108398914	0.0006325781287159771		1.9396268129348755	0.018000001087784767		0.0012227531406097114	0.03150256909430027	0.027070051059126854	0.024912572465837002	0.025590062141418457	0.047760091722011566	0.05611259490251541	0.06197010166943073	0.32798756659030914	0.4362925589084625	0.46345004439353943	0.004331378266215324	0.003366003977134824	0.0027766290586441755	0.002435379079543054	0.0018567536026239395	0.0016925055533647537	0.0016176290810108185	0.0010326295741833746	0.0009381294366903603	0.0008957535028457642	0.03322499990463257	24.199501037597656	39.48054885864258	1.239720722878701e-05	43.679931640625	0.12391999736428261	1.1386176347732544	0.007076400797814131	0.006359251216053963	0.005863550351932645	0.004906500689685345	0.002091750968247652	0.0015709007857367396	0.0013533512246794999	0.00012620072448044084	0.00015185111988103017	0.00017135115194832906	25.114376068115234
TSC005	0.07835686206817627	0.0502765066921711	0.0016233599744737148	0.00020003318786621094	0.008367550559341908	0.00042753816524054855		1.9754934310913086	0.018000001087784767		0.0014585021999664605	0.02285755891352892	0.020740044303238392	0.020382564514875412	0.022135061211884022	0.04643253609538078	0.0551525354385376	0.0611575897783041	0.327497661113739	0.4353850483894348	0.46249251067638397	0.0046138763427734375	0.003606627113185823	0.0029886297415941954	0.002629253314808011	0.002017877995967865	0.0018428784096613526	0.0017640042933635414	0.0011378783965483308	0.0010350022348575294	0.0009893786045722663	0.02802000194787979	25.360748291015625	39.599496841430664	1.7997250324697234e-05	34.46988487243652	0.13002999499440193	1.1250025033950806	0.010173850692808628	0.00881604989990592	0.007685400545597076	0.006139150820672512	0.0023337508318945765	0.001734050631057471	0.0014765007654204965	0.00013835076242685318	0.0001727510243654251	0.00018865056335926056	26.075373649597168
TSC008	0.1686330884695053	0.05987937934696674	0.0011369899148121476	0.0006500482559204102	0.015190088655799627	0.001260048127733171		1.9423291087150574	0.018000001087784767		0.0008162539452314377	0.035795073956251144	0.02876504696905613	0.02564255613833666	0.0259850500151515	0.04820007085800171	0.05646756291389465	0.062280070036649704	0.32793760299682617	0.43605752289295197	0.4631975442171097	0.0038875045720487833	0.002976629533804953	0.002426253631711006	0.002110128873027861	0.0015785031137056649	0.0014292534324340522	0.0013620048994198442	0.0008405044791288674	0.0007576294301543385	0.0007201284170150757	0.0307199964299798	19.640124320983887	24.082898139953613	1.3048015262029367e-05	43.2748908996582	0.08624749630689621	0.8357550799846649	0.005603800760582089	0.00524205039255321	0.005040901014581323	0.004243850940838456	0.0017421009833924472	0.001287450548261404	0.001126350718550384	2.100598067045212e-06	6.73507329338463e-05	0.00010220101466984488	19.957375526428223
TSC013	0.3042541593313217	0.07919139415025711	0.0009663000819273293	0.001955050276592374	0.028732544742524624	0.0029375553131103516		1.7194547057151794	0.018000001087784767		0.001172129064798355	0.06525007076561451	0.04987505078315735	0.04055505990982056	0.03736756928265095	0.05270258150994778	0.05975254252552986	0.06509754434227943	0.3295825719833374	0.43901753425598145	0.4663124978542328	0.004299378488212824	0.003352005034685135	0.00277512741740793	0.0024412545608356595	0.0018763791886158288	0.0017153788357973099	0.001643130206502974	0.0010717533295974135	0.000979128119070083	0.0009378786780871451	0.04967999644577503	16.419374465942383	16.629345893859863	1.3648159892909462e-05	84.42987060546875	0.047427499666810036	1.671684980392456	0.003302650642581284	0.0033164010383188725	0.0035421510692685843	0.0033150006784126163	0.001847101142629981	0.0014438009820878506	0.0013053008005954325	4.530120486379019e-05	0.0001496508702985011	0.0001869009793153964	16.519248962402344
TSC016	0.2610066086053848	0.07322224974632263	0.0010462874779477715	0.0014400601503439248	0.026037556119263172	0.0021500468719750643		1.785750389099121	0.018000001087784767		0.0012065034243278205	0.057732563465833664	0.04349756799638271	0.035737574100494385	0.03356005623936653	0.05130754038691521	0.05875254236161709	0.06424505636096	0.328882560133934	0.43763504922389984	0.46484503149986267	0.004329628776758909	0.0033746290719136596	0.002791753038764	0.002454379224218428	0.001882753917016089	0.0017200041329488158	0.0016467530513182282	0.0010676290839910507	0.0009737547370605171	0.0009317532530985773	0.04595499485731125	18.413125038146973	19.45134925842285	1.5248172530846205e-05	75.70490646362305	0.08704749867320061	1.0940375328063965	0.0037322507705539465	0.003848301013931632	0.003958151210099459	0.003622300922870636	0.0018989512464031577	0.0014811008586548269	0.0013027507811784744	4.660105469156406e-05	0.00013155070701031946	0.0001671011559665203	18.66749858856201
TSC020	0.12469230219721794	0.07691977173089981	0.0010529023711569607	0.0004275381506886333	0.011235058307647705	0.0009725808922667056		1.9568939208984375	0.018000001087784767		0.001096254592994228	0.02904756646603346	0.025140059180557728	0.023485058918595314	0.024477552622556686	0.047375041991472244	0.055847544223070145	0.06174253672361374	0.32783256471157074	0.4359949976205826	0.46315255761146545	0.004230878548696637	0.0032712534302845597	0.002687254222109914	0.002350004739128053	0.0017807550611905754	0.001618754118680954	0.0015458788257092237	0.0009756293147802353	0.0008837539935484529	0.0008428793225903064	0.029349997639656067	19.972750663757324	19.933947563171387	1.3197213775129057e-05	38.98991584777832	0.0762999914586544	1.032384991645813	0.007520000450313091	0.006668300600722432	0.006034300895407796	0.005043750628829002	0.0019992509623989463	0.0014680508757010102	0.0012677510385401547	4.720091874332866e-05	0.0001409504548064433	0.00017910087626660243	20.214126586914062
TSC021	0.1804737225174904	0.06286287121474743	0.0013337875134311616	0.001040047442074865	0.014410078525543213	0.0021500527509488165		1.9204527139663696	0.018000001087784767		0.0010140028316527605	0.03688504733145237	0.03138506971299648	0.028100043535232544	0.028080075979232788	0.048665065318346024	0.05675755813717842	0.06252256222069263	0.32840508222579956	0.4370700418949127	0.4642825573682785	0.0041406285017728806	0.0031943791545927525	0.0026196293765679	0.0022877551382407546	0.0017288796952925622	0.0015712521853856742	0.00149962940486148	0.0009427554905414581	0.0008540037961211056	0.0008137550321407616	0.031770000234246254	24.625499725341797	32.85964775085449	1.0248460057482589e-05	48.0399169921875	0.08143749833106995	0.8137875497341156	0.005681001115590334	0.004996300907805562	0.00491470075212419	0.004316200502216816	0.0017946009756997228	0.0013375512207858264	0.001161250751465559	7.025096783763729e-05	0.00014140130952000618	0.00016975057951640338	24.74412441253662
TSC025	0.1873069927096367	0.06886813044548035	0.0014158125850372016	0.0009525417990516871	0.017010057345032692	0.0017150521161966026		1.891143798828125	0.018000001087784767		0.0012300037196837366	0.04098506458103657	0.03335755504667759	0.02918258309364319	0.02878506202250719	0.04909256659448147	0.057105040177702904	0.06281758472323418	0.328387588262558	0.4369500130414963	0.46413755416870117	0.00437050499022007	0.0033992535900324583	0.002806629170663655	0.002462254138663411	0.0018810033798217773	0.0017152547952719033	0.001640004280488938	0.0010521289077587426	0.0009563796047586948	0.0009142540220636874	0.03503999672830105	25.72587776184082	36.97570037841797	1.0048598142020637e-05	52.70988655090332	0.09745999798178673	0.7568425536155701	0.0056753510143607855	0.00514955073595047	0.0050846002995967865	0.004505750723183155	0.0019705507438629866	0.0014908507000654936	0.0012883009039796889	0.0001016007736325264	0.00016440096806036308	0.00019315117970108986	25.70525074005127
TSC027	0.28774985671043396	0.08658424392342567	0.0014472275506705046	0.0014650642988272011	0.027857559733092785	0.0020300507894717157		1.7441081404685974	0.018000001087784767		0.0012936286511830986	0.06180756166577339	0.046482568606734276	0.03787505067884922	0.035202573984861374	0.05196506343781948	0.05923754535615444	0.06465255841612816	0.3291550576686859	0.43812502920627594	0.4653775691986084	0.004417878575623035	0.0034566286485642195	0.0028693792410194874	0.0025291312485933304	0.00195112859364599	0.0017865024274215102	0.0017116289818659425	0.001122754067182541	0.0010267536854371428	0.0009840041166171432	0.04769499786198139	26.702999114990234	36.581899642944336	1.0048598142020637e-05	79.6449089050293	0.11009499430656433	0.7592950463294983	0.0034881005994975567	0.003621700801886618	0.00384890113491565	0.0035981007385998964	0.00189915084047243	0.0014912509941495955	0.0013088008854538202	0.0001280508004128933	0.00019050091941608116	0.00023455079644918442	26.66412353515625
