TSC_NAME	CHL.chlor_a	FLH.nflh	KD.Kd_490	PAR.par	PIC.pic	POC.poc	RRS.Rrs_412	RRS.Rrs_443	RRS.Rrs_469	RRS.Rrs_488	RRS.Rrs_531	RRS.Rrs_547	RRS.Rrs_555	RRS.Rrs_645	RRS.Rrs_667	RRS.Rrs_678	SST.sst
TSC001	0.5950897336006165	0.09307868033647537	0.06812727078795433	43.71372604370117	0.0003486346686258912	117.57263946533203	0.004613818833604455	0.004705181811004877	0.004878545878455043	0.004544637398794293	0.0028432741528376937	0.002381819300353527	0.0021254554158076644	0.00021818262757733464	0.0002054551732726395	0.0002459096285747364	22.924091339111328
TSC003	0.14016934484243393	0.05189611576497555	0.03306363709270954	39.468727111816406	1.1724843261617934e-05	43.4908332824707	0.007063273806124926	0.0063598190899938345	0.005861909594386816	0.0049062741454690695	0.002083909697830677	0.0015644556260667741	0.0013491827994585037	0.00012700073421001434	0.0001525467450846918	0.00017127377213910222	25.2179536819458
TSC005	0.07856196537613869	0.05011500045657158	0.028045454993844032	39.621543884277344	1.763349200700759e-05	34.499887466430664	0.010156273376196623	0.00880281813442707	0.007675273343920708	0.006133546587079763	0.002332000993192196	0.0017331823473796248	0.001476092089433223	0.00013936429604655132	0.0001725466427160427	0.00018827346502803266	26.075908660888672
TSC008	0.16569817811250687	0.05898977257311344	0.03076363541185856	24.12708854675293	1.1907043699466158e-05	43.127197265625	0.0056849096436053514	0.005313091678544879	0.005099819507449865	0.004287000512704253	0.0017584553570486605	0.0013016369193792343	0.0011389100109227002	1.872771099442616e-05	8.390996299567632e-05	0.00011545555389602669	19.97477436065674
TSC013	0.29697296023368835	0.07757772877812386	0.049272725358605385	16.531360626220703	1.099807286664145e-05	83.8817024230957	0.003389182733371854	0.003362546325661242	0.003577364725060761	0.003343091579154134	0.0018528193468227983	0.0014457281213253736	0.0013068191474303603	5.1092019020870794e-05	0.00015409189654747024	0.0001896372632472776	16.519545555114746
TSC016	0.2588089853525162	0.07066955417394638	0.04580909013748169	19.39599895477295	1.1816620826721191e-05	73.82716751098633	0.003791728406213224	0.003899819334037602	0.003995000850409269	0.0036507282638922334	0.0019077285542152822	0.001487455447204411	0.001307182537857443	4.554658426059177e-05	0.000129546122479951	0.00016363761096727103	18.7524995803833
TSC020	0.1253683790564537	0.07734979316592216	0.029463636688888073	19.936906814575195	1.1633404483291088e-05	39.1908073425293	0.00749945524148643	0.006649909308180213	0.006022091489285231	0.0050410006660968065	0.0020019100047647953	0.0014712734264321625	0.001269273809157312	4.854645885643549e-05	0.0001428186551493127	0.00018118287698598579	20.17090892791748
TSC021	0.18018026649951935	0.06353727355599403	0.03159090876579285	32.86635971069336	1.0271302471664967e-05	47.59077453613281	0.005697546293959022	0.00500454637221992	0.004921728279441595	0.004319274099543691	0.00179200095590204	0.001334546657744795	0.0011586369364522398	7.04553967807442e-05	0.00014145587920211256	0.00017018243670463562	24.74363613128662
TSC025	0.18671829253435135	0.06942545250058174	0.03497272543609142	37.04136085510254	1.0089440820593154e-05	52.563520431518555	0.005686910357326269	0.005160000873729587	0.005092182196676731	0.0045125463511794806	0.001971182704437524	0.001490818860474974	0.001288091589231044	0.00010100074723595753	0.00016418268933193758	0.00019309229537611827	25.718637466430664
TSC027	0.28948038816452026	0.08674227073788643	0.047890909016132355	36.64654350280762	9.998679161071777e-06	79.8635482788086	0.0034578191116452217	0.0035933643812313676	0.0038239097921177745	0.0035801822086796165	0.0018962736940011382	0.0014896372449584305	0.0013083646190352738	0.0001269098065677099	0.00018990971148014069	0.0002346370674786158	26.67227268218994
TSC031	0.31927722692489624	0.11417796462774277	0.05193636380136013	37.81381607055664	1.4543533325195312e-05	105.54536437988281	0.0025367275811731815	0.003033364424481988	0.0033510919893160462	0.003183819237165153	0.0017712737899273634	0.001417819585185498	0.001219091413076967	0.00015245547547237948	0.0002040918916463852	0.0002586372575024143	27.173181533813477
TSC036	0.7112558484077454	0.11019453033804893	0.08139999583363533	51.39500045776367	2.426992705295561e-05	168.0271453857422	0.0013854553108103573	0.0022453643614426255	0.0027017283719033003	0.0028266372391954064	0.0021076370030641556	0.0017598189879208803	0.001549182110466063	0.00016163713007699698	0.00023518265516031533	0.0002844553819159046	26.467498779296875
TSC045	0.5125560760498047	0.09516501426696777	0.0676727220416069	53.67790603637695	1.2270428669580724e-05	134.27264404296875	0.002336364588700235	0.002924183034338057	0.0033423640998080373	0.0033653643913567066	0.0022636374924331903	0.0018360012327320874	0.0015938188880681992	0.00017672793910605833	0.00023636442347196862	0.00028018247394356877	26.70977210998535
TSC056	0.2039671167731285	0.05792340263724327	0.03762727044522762	54.11954879760742	9.998679161071777e-06	58.48171043395996	0.004868728341534734	0.004756091861054301	0.0047704551834613085	0.0043591829016804695	0.001986728049814701	0.0015208192635327578	0.0012530921376310289	0.00018427351460559294	0.00021636418387060985	0.00023172762303147465	28.472500801086426
TSC060	0.10732197389006615	0.04880910739302635	0.0335727259516716	51.387725830078125	4.099749639863148e-05	42.96353340148926	0.0098210908472538	0.007984545547515154	0.007071000523865223	0.005974636413156986	0.0025024557253345847	0.0019244555733166635	0.001572455686982721	0.0002914551878347993	0.00021045536414021626	0.00022081928909756243	30.710000038146973
