Samples	meh	prkb	rbcl	rbcs	coxs	coxm	cutm	coxl	cutl	mct	abfd	acs	acss	acsb	nirk	nosz	norb	nirs	napa	nrfa	nira	narb	nasa	nr	hao	nit-6	nifk	nifd	nifh	pufm	peth	pete	petc	psba	psaa	apca	apcf	cpca	cpea	mpea	cpet	lhcb1	lhca1	sat	met3	apra	aprb	suox	sir	cysc	cysk	cysm	cysh	cysj	cysi	cysn	cysd
S07_Z01	0.0	36.7497	207.80503	119.77387000000002	677.12786	792.69398	0.0	259.72369000000003	0.0	20.20647	763.8196399999999	7.47548	0.0	0.0	146.99705	0.0	12.09068	0.0	684.2714500000001	6.08499	177.0355	82.4422	52.5955	0.0	0.0	0.0	0.0	0.0	0.0	136.82777000000002	144.43905	702.60539	1887.91705	50.71686	278.22546	0.0	128.71069	30.5876	62.2278	70.085	644.9869	0.0	22.79153	806.0700200000002	19.56381	43.26932	1003.02187	0.0	133.23062	1634.6941500000007	1073.4600399999997	300.00147	543.9914699999999	1692.5080900000005	273.49997	333.14939	1203.7294799999995
S07_Z03	0.0	72.2628	153.239	63.62958999999999	1302.2413600000002	1752.1609200000005	23.50422	644.5618600000001	49.6114	51.0118	626.66151	66.34768	0.0	0.0	366.09477	0.0	8.6574	11.4178	46.96838999999999	0.0	157.17587	90.16568	91.53508	0.0	0.0	0.0	0.0	0.0	0.0	85.6488	131.22335	235.33981999999995	2425.96858	278.075	240.42736	2.99502	150.52738999999997	17.3731	57.8843	25.1562	1007.74663	0.0	36.95702	1376.4041799999995	27.9227	41.51203	1972.3739899999991	10.1588	173.38139	3295.9398	1419.9431600000007	973.3292200000004	752.64816	1347.82299	627.6931700000001	470.26834	1138.3711499999995
S07_Z05	0.0	0.0	33.0881	31.8194	913.8097599999998	1340.19731	17.87625	492.78321	41.7652	53.9181	109.6541	36.20868	0.0	0.0	282.96922	11.179	0.0	12.9792	11.0706	0.0	46.3778	11.80469	66.40944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.11909	33.0096	843.5754600000001	55.7107	38.645	38.8533	32.3879	8.53079	5.13469	0.0	5.77862	0.0	0.0	987.62628	71.58582999999999	0.0	707.67391	9.76562	40.82888	1796.3378099999993	820.2571199999999	581.5156900000001	388.07592	267.84662000000003	221.96872	213.57646	601.5213499999999
S08_Z01	0.0	18.4754	569.57092	714.43488	1533.9114499999996	990.62887	0.0	549.2659399999999	33.7147	0.0	300.5179	31.9082	0.0	0.0	131.49810000000002	0.0	0.0	0.0	746.5890899999999	0.0	528.9539	58.1111	57.71610999999999	0.0	0.0	0.0	0.0	0.0	0.0	494.13779	279.51152	176.98660999999998	2606.25925	118.43202999999998	1069.1082	34.3	405.5529	299.64977	121.9219	110.4859	994.49794	0.0	434.49648	461.2335900000001	0.0	85.3961	1371.9822600000002	7.13024	660.3845	2209.8234799999987	2181.6425100000006	1018.4259699999998	1361.06385	1307.63493	721.9370299999997	558.3647600000002	1225.9473
S08_Z03	0.0	0.0	577.28316	394.6059	1881.1501300000004	1664.5530300000005	5.40934	755.9744900000001	23.42099	0.0	455.87337	34.55166	0.0	3.778	315.06537	36.59447	0.0	0.0	623.645	0.0	398.37540000000007	94.4946	40.2063	0.0	0.0	0.0	0.0	0.0	0.0	301.18469	115.27157	80.73163	4345.345769999999	210.30702	913.38654	0.0	334.66055000000006	183.02522	131.0868	71.9022	1116.19936	0.0	177.55768	1113.40004	62.85831	85.3704	1911.7372900000005	0.0	645.3015	2792.2129200000004	2526.45158	1550.2352600000004	1502.98916	1552.82628	1116.78609	689.5937700000001	1663.08608
S08_Z05	0.0	56.94323	5.4803	0.0	453.7682899999999	1189.0527799999995	45.88552	531.34114	59.94215	18.44241	125.4453	41.9475	0.0	0.0	619.9384799999999	42.33015	0.0	0.0	70.18612999999999	0.0	81.95793	26.82824	57.35417	0.0	0.0	0.0	0.0	0.0	0.0	6.31329	53.33955	22.77983	1214.5772699999998	22.58	32.34742	0.0	33.89443	28.04203	26.140510000000003	13.9867	15.89153	0.0	0.0	1545.21436	101.7621	0.0	1306.6606099999997	3.88854	70.42478	1931.0648000000003	749.2126599999999	890.1173099999999	660.5181799999999	864.65423	1122.96863	330.19370000000004	775.2783000000001
S09_Z01	0.0	16.018349999999998	177.39129	108.83343	711.5173499999997	1471.8201199999996	0.0	517.86261	35.51037	0.0	406.958	21.96264	0.0	0.0	329.08964	18.71459	0.0	0.0	389.5573	0.0	114.98085	61.77693	39.548	0.0	0.0	0.0	0.0	0.0	0.0	330.82106000000005	47.6921	168.9184	2068.96631	104.098	185.32575	0.0	43.2381	16.9295	37.1515	14.3756	13.3876	0.0	19.47573	510.90257	0.0	17.58996	1464.7540300000005	3.68381	261.5741	2939.9179100000006	2165.01857	742.98956	833.9612299999999	1391.0966999999996	657.0475600000001	800.8073100000001	1349.8789100000008
S09_Z03	0.0	12.0439	68.60436	20.48444	880.1806499999998	1553.3814	0.0	596.74087	53.67378	0.0	343.871	0.0	0.0	0.0	337.05581	56.83922	0.0	0.0	0.0	0.0	53.958000000000006	43.647180000000006	25.17333	0.0	0.0	0.0	0.0	0.0	0.0	246.9633	52.63357	49.770030000000006	2287.14102	34.4618	50.4786	0.0	43.37869	5.32773	22.1682	12.2008	2.30502	0.0	0.0	865.6371900000001	8.584	16.45155	1686.45221	0.0	265.0024	3759.4992099999968	2430.60602	1041.74627	1087.9848100000004	986.62064	1242.28388	604.57645	1808.58939
S09_Z05	0.0	37.07686	114.58343	20.89255	958.09573	1260.5033999999996	0.0	571.9512900000001	69.07974	0.0	416.168	20.5051	0.0	0.0	386.2455100000001	25.56113	0.0	0.0	378.75792	0.0	24.5099	22.3928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	398.3793	36.2099	105.40791000000002	2353.36752	11.9202	55.67572	0.0	36.04069	0.0	21.4718	10.3767	6.78708	0.0	0.0	1239.6030500000004	8.43074	15.2723	1442.7484	0.0	208.9243	3347.426350000001	2210.49107	731.24726	1128.69194	960.7530000000004	897.9787100000001	603.5586400000001	1354.4304000000004
S10_Z01	0.0	29.4811	174.05899	107.60665	955.56432	1438.0759700000003	0.0	579.84963	97.97042	0.0	0.0	6.88604	0.0	6.65083	290.24043	35.82827	0.0	0.0	1972.62507	0.0	513.8993	456.71091	2.28016	0.0	0.0	0.0	0.0	0.0	0.0	279.4622	306.3036	392.11968	3918.76223	102.37991	561.5060300000001	0.0	563.0296	134.4477	304.51967	105.78	303.99746000000005	0.0	19.72559	1874.32406	15.6209	0.0	1567.6148800000003	6.61176	688.0841	4474.198029999998	2428.85265	1118.4643300000002	1361.9471000000003	1367.7291999999998	807.67714	941.06436	1905.83743
S10_Z05	0.0	22.1022	5.70394	0.0	887.7266299999999	2304.80224	26.6411	900.1104300000001	89.33546	0.0	179.88306	0.0	0.0	0.0	450.57053	66.3847	0.0	0.0	130.90763	0.0	39.76416	48.0425	46.67774	0.0	0.0	0.0	0.0	0.0	0.0	28.089550000000003	23.66861	19.19779	2869.698610000002	12.3931	0.0	0.0	36.10174	8.17233	19.7411	6.42141	37.60475	0.0	0.0	2995.104269999999	115.67359999999998	0.0	2036.36777	7.31381	102.5919	3878.7819300000015	1384.42619	1443.846226	717.44946	1191.9879199999996	888.1004600000002	502.26375	888.3828599999997
S11_Z01	0.0	25.71282	132.3761	60.7398	934.7568200000002	2264.576969999999	3.03193	673.5643200000001	81.04820000000001	0.0	652.2295399999999	59.87456	0.0	30.12646	449.49323	56.7189	0.0	0.0	47.52416	17.6484	299.68137	173.47704	64.97666	0.0	0.0	0.0	0.0	0.0	0.0	133.21257	156.229	158.45534	2455.062020000001	65.35715	141.32142000000002	0.0	232.24065	45.4456	208.62774	0.0	95.12047	0.0	0.0	1501.39177	0.0	0.0	1872.09876	33.104020000000006	74.4603	3093.677759999998	1597.2187800000002	533.5046100000001	989.63888	633.65098	638.4162900000001	682.53086	1389.8292200000003
S11_Z03	0.0	47.81210000000001	97.36337	23.2913	992.6466799999996	1609.86307	32.57636	981.60464	118.0197	0.0	391.49369	19.23625	0.0	12.6569	490.00193	63.08894	0.0	0.0	502.36956	0.0	88.24969999999999	151.62079999999995	105.89278	0.0	0.0	0.0	0.0	0.0	0.0	94.19579	85.29208	45.69556	2428.1955599999983	11.3241	29.916600000000003	0.0	74.39882	7.57511	56.19209	16.9974	46.38515	0.0	0.0	1539.7046800000005	3.27698	115.10528	1490.37262	0.0	107.20635	3268.13493	1349.3477999999996	688.83697	834.3174299999997	798.99519	735.5920399999998	550.5880700000001	937.71775
S11_Z05	0.0	94.3	39.04711	0.0	1662.75085	3565.995420000001	82.58923	1696.7118999999998	280.00780000000003	34.3185	291.09988	70.6607	0.0	11.2563	547.01567	119.95960000000002	16.926250000000003	0.0	229.56677	20.9788	10.4705	138.29827	218.65688	0.0	0.0	0.0	0.0	0.0	0.0	18.80079	32.398399999999995	61.570800000000006	4753.00693	17.1937	60.2966	0.0	0.0	0.0	9.94959	0.0	0.0	0.0	0.0	5994.52067	63.64738	442.6343	3762.0348300000014	37.218	72.32502	6348.100620000002	2087.3376000000003	1537.40334	1198.4923400000005	1215.15108	1172.0754699999998	887.28613	1557.66558
S12_Z03	0.0	181.70862	85.54302999999999	41.35347	1852.7858300000005	2724.3304000000016	12.4994	986.0610499999998	207.73813	14.4394	159.32477999999998	6.60202	0.0	0.0	1106.74844	150.42464	20.84271	0.0	80.73001	0.0	90.9019	39.41534	49.93609	0.0	0.0	0.0	0.0	0.0	0.0	64.1078	16.6631	127.91379	3051.1648999999998	85.91103	68.46732	0.0	28.7763	13.311229999999998	15.1245	9.02586	7.24172	0.0	0.0	2768.3726400000005	207.24666	0.0	3304.137819999999	0.0	67.40621	4283.894950000001	2096.20024	1772.8444599999998	965.71363	1116.2888099999998	1129.5137599999998	610.2958200000002	1544.74755
S12_Z05	0.0	145.09528	23.4128	9.60647	1252.68494	1911.0387100000005	9.53822	934.385404	134.35639999999998	0.0	137.03164	0.0	0.0	0.0	1285.07832	242.02216	13.3183	0.0	30.50305	8.19817	36.26499	19.73777	28.80119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.24613	73.83639	1976.55803	17.61138	26.38326	0.0	13.86293	8.29561	3.96679	5.47861	3.92916	0.0	0.0	2172.617399999999	193.86292	0.0	1505.8381400000007	0.0	61.61521	2813.0834199999995	1407.20904	1368.2690900000005	707.8177499999999	897.1533000000002	868.7398400000002	566.3726300000001	988.66926
S13_Z01	0.0	66.22065	622.0394799999999	369.9253	608.85088	866.2730100000001	0.0	467.2352	0.0	0.0	313.42596000000003	0.0	0.0	13.6812	309.93066	25.6976	9.59824	0.0	187.203	0.0	35.56332	26.22681	16.95609	0.0	0.0	0.0	0.0	0.0	7.99542	496.45688	24.81499	29.19833	2606.18712	121.70851000000002	670.8417	7.96934	13.9917	0.0	0.0	16.0931	60.26799	0.0	176.026	461.26987	0.0	24.4354	1036.0873299999998	12.8693	97.19458	2244.35577	1867.1403000000005	752.46586	1081.4559	796.5933599999998	813.66812	581.17494	1052.50945
S13_Z03	0.0	100.5125	152.59402	97.6192	619.2327	1189.34243	12.2022	529.05112	66.4255	0.0	408.5526	22.69229	0.0	8.17857	365.25911	25.0116	0.0	0.0	395.7987	0.0	90.86629	8.24831	38.218	0.0	0.0	0.0	0.0	0.0	0.0	103.81609	40.378960000000006	177.83485	2093.3167900000003	156.38177000000002	117.82119	7.23475	47.5481	8.10112	8.46899	19.54398	31.69996	0.0	27.59505	1554.1291	50.11809	0.0	1364.7594800000002	11.9352	63.02658	2440.9142999999985	1443.4212699999996	477.40211	635.4300699999999	732.9934700000001	422.8695799999999	267.60345	1198.66225
S14_Z01	0.0	205.6537	407.1237600000001	377.51004000000006	1070.2013600000002	1042.02228	0.0	587.24605	0.0	0.0	725.2713799999999	40.9581	0.0	12.5872	310.75183	5.5423	5.86375	0.0	102.5733	0.0	407.41676999999993	105.67742	20.26057	0.0	0.0	0.0	0.0	0.0	0.0	389.20171	649.15845	197.23206	3132.158460000001	1392.40628	772.8246000000001	105.02931999999998	315.43692000000004	111.89783	400.62058	249.35129	652.0734600000001	0.0	84.95381	497.612	11.8971	0.0	1730.7095899999997	12.4483	653.5817499999999	2682.575060000001	1996.99519	365.29186	1242.77834	1684.80382	301.87990999999994	532.38669	1240.1783799999994
S14_Z03	0.0	78.54467	226.85001	151.85580000000002	996.8954500000002	1257.0254599999998	13.9799	746.7002400000002	11.4076	5.35344	727.9515	43.54371	0.0	9.69498	630.09869	28.57405	0.0	0.0	507.60051	0.0	31.04222	121.77858	50.1704	0.0	0.0	0.0	0.0	0.0	0.0	174.54278000000002	45.70154	55.57867	2665.3877300000004	67.35257	188.30179	0.0	13.9747	40.802400000000006	3.15203	28.19004	10.3145	0.0	23.08173	1061.91527	20.730310000000003	6.79748	1709.00715	16.95675	20.71377	3378.0479200000027	1843.3000400000003	447.20976	891.1994400000003	1308.7061900000003	563.2889799999999	556.6043200000001	1788.73717
S14_Z05	0.0	93.84827	36.22263	36.22263	762.03124	1610.19784	0.0	787.0672999999996	175.07114	0.0	197.41426	6.94801	0.0	0.0	694.6610000000001	158.3648	5.94315	5.8296	170.2943	0.0	39.035	163.99034	57.17889	0.0	0.0	0.0	0.0	0.0	0.0	47.77018	3.44606	109.45267	2621.84196	8.51991	25.55474	0.0	6.42849	7.09939	0.0	0.0	0.0	0.0	0.0	1615.8068300000002	10.588	0.0	2431.27023	5.70797	8.58998	4031.572510000002	1379.8457	1069.47996	885.4561599999997	1422.65584	683.8055499999999	579.1786299999999	1153.2298500000002
S15_Z01	11.6355	0.0	965.2354200000002	434.5022100000001	816.7339599999998	1276.83133	0.0	445.79336	0.0	0.0	576.2863	13.5474	0.0	0.0	343.45981	101.784	0.0	0.0	644.8038	0.0	911.01717	49.64688	46.792	0.0	0.0	0.0	0.0	0.0	0.0	502.4037	515.3735	232.46294	3778.442060000001	58.72437	1421.67154	97.5181	592.0163	370.4453999999999	215.57799000000003	192.6497	639.63301	0.0	284.54405	627.60606	4.17311	79.6353	1300.5033199999998	0.0	451.3808599999999	3848.398960000001	2387.5779700000003	612.9594599999999	1508.6229700000006	1121.31838	1271.98049	429.94859	1274.9398499999998
S15_Z03	0.0	38.24794	244.49344	73.0122	973.0680199999998	1979.8922600000003	11.47319	862.69201	145.93591999999998	0.0	265.88432	31.42613	0.0	6.93087	755.2127700000002	95.66658	0.0	0.0	309.2628	6.2146	164.6153	179.50922000000003	67.33330000000001	0.0	0.0	0.0	0.0	0.0	0.0	127.11924000000002	122.4556	85.19059	3580.3814399999983	95.78493	190.50334000000004	0.0	96.5945	69.9842	92.05095	67.8292	80.88421000000001	0.0	22.364	2090.62342	15.24622	8.61038	2515.304709999999	0.0	142.7862	4391.95492	1810.6111199999991	821.3160599999999	1032.50106	1597.13512	658.6541300000001	493.44885	1536.02617
S15_Z05	0.0	97.33227	85.57936999999998	28.7275	1301.31596	2734.308849999999	0.0	991.2689200000004	149.154	0.0	121.3873	0.0	0.0	0.0	1198.8340899999998	157.839	4.72786	0.0	93.172	0.0	55.51155	21.23254	39.72128	0.0	0.0	0.0	0.0	0.0	0.0	46.35498	21.55385	59.51279999999999	2805.3280700000014	38.6047	80.45462	0.0	30.1689	10.29567	13.8355	20.62051	13.61616	0.0	0.0	2920.1661400000003	99.5371	0.0	2787.87346	6.58281	48.43292	4500.6992999999975	1324.30811	684.6578100000002	926.6799099999998	1028.4600300000002	791.0269099999999	616.0053	1417.9645699999996
S16_Z01	0.0	43.4899	1893.05589	187.55999	971.90651	1329.93748	0.0	784.03225	37.089	0.0	248.74820000000005	45.72214	0.0	0.0	366.4019799999999	176.66059	0.0	0.0	231.8235	0.0	294.45782	189.0821	35.392	0.0	0.0	0.0	0.0	0.0	0.0	265.74767	257.3728	77.10130000000001	4148.850860000001	3750.87276	1297.99868	0.0	198.0391	133.035	124.17404	163.28621	91.6065	0.0	683.68294	1350.3757200000002	13.87885	92.1865	1457.3181600000007	2.78067	435.1118	3565.9832	3225.30013	963.79506	1421.7405400000002	955.85718	632.5707800000001	485.93953	1289.12829
S16_Z03	0.0	60.3527	376.4976700000001	150.41246	802.7063300000001	1674.0140500000002	0.0	876.20919	108.01708	0.0	145.13262	6.89344	0.0	0.0	468.06257	88.14264	0.0	0.0	93.4882	0.0	154.65731	171.47944	37.642	0.0	0.0	0.0	0.0	0.0	0.0	122.36851	102.3192	87.74043	2471.70349	95.30261	476.41099	0.0	56.71417	54.37445	50.38409	38.2664	66.9669	0.0	94.8831	1873.8976800000005	12.42	14.677	2025.89529	0.0	82.88629	3980.715369999999	1485.85867	1143.96555	891.6397500000002	1433.7299300000002	728.3760100000001	521.8681799999999	1665.08042
S16_Z05	0.0	58.25306	65.7341	23.8838	1560.8599400000005	2191.19808	0.0	578.4407500000001	104.9511	0.0	92.9955	0.0	0.0	4.55255	1820.42086	356.16243999999995	20.03188	0.0	136.12170999999998	0.0	223.81834	43.44345	13.51718	0.0	0.0	0.0	0.0	0.0	0.0	7.76132	90.35998	121.85081	3490.237340000001	125.95857	167.8539	0.0	133.1588	57.1392	70.97683	33.69231	29.30413	0.0	0.0	2903.518950000001	178.29503999999997	0.0	1897.11595	30.58639	159.86516	5230.316099999999	1871.50373	1448.1021500000002	1046.2182300000004	1726.43729	1266.56745	808.2686299999999	1945.70711
S17_Z01	3.62036	46.90619	366.3105000000001	111.99393	914.08581	753.1626300000003	0.0	433.5327000000001	95.8779	0.0	520.4326	17.27229	0.0	0.0	1793.34642	469.66168000000016	23.61052	22.1504	215.7855	0.0	152.5076	49.831	58.6583	0.0	0.0	0.0	0.0	0.0	0.0	342.99555000000004	188.9914	151.95316	2100.00233	265.04166	544.32297	0.0	263.7577	68.85470000000001	123.54823	115.8324	434.51729	0.0	152.06036999999998	1158.7102	62.819	0.0	2148.8317499999994	5.68576	302.43454	3335.296119999999	1817.02596	321.17522999999994	870.6694899999998	1489.83982	618.0816199999999	467.18207	1213.6689200000003
S17_Z03	0.0	136.36746	89.91284	35.0367	1666.41114	1953.1004700000008	0.0	853.6868299999999	240.02415	0.0	179.79314	7.49116	0.0	0.0	2415.95486	315.04813	10.3059	0.0	74.49329	0.0	96.54784	182.59831	93.39543999999998	0.0	0.0	0.0	0.0	0.0	0.0	20.09942	30.00235	213.74296	2592.9985999999985	28.1415	59.7648	0.0	34.448570000000004	0.0	22.90122	10.2351	78.817	0.0	0.0	2864.903529999999	128.79104	0.0	1656.9979600000004	5.94643	69.84366	5511.036929999998	1987.34447	1230.0077199999998	836.1216000000002	1432.6926800000003	1119.7341799999997	964.97668	1604.18152
S17_Z05	0.0	154.18059000000002	20.81347	0.0	953.7334000000004	1831.94127	24.15596	722.061108	322.91543	0.0	133.29462999999998	0.0	0.0	0.0	1627.96568	233.28007	11.7143	0.0	122.44577	3.47746	98.29216	5.13616	122.90778000000002	0.0	0.0	0.0	0.0	0.0	0.0	5.25176	9.18539	44.380210000000005	2090.718279999999	12.99015	9.02213	8.89895	5.91284	0.0	0.0	0.0	13.12974	0.0	0.0	2436.66331	116.64167	0.0	1271.67503	0.0	74.55422	3867.719499999999	1306.28674	947.46049	630.0382500000002	660.18559	280.14663	716.54698	1024.36821
S18_Z01	0.0	388.65393	1668.52997	691.31372	563.1727800000001	745.7636300000001	0.0	327.9151300000001	35.6981	0.0	30.85752	71.342	0.0	0.0	1486.4176000000004	813.1634200000001	81.38440000000001	140.76364	166.23268000000002	36.638	55.23140000000001	96.53565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	297.78097	71.37368	36.52159999999999	2418.82913	757.7598500000001	1246.46882	0.0	22.74059	20.9004	10.2639	6.60974	19.80759	0.0	303.7353	1808.12787	0.0	0.0	992.2447200000004	33.5585	122.11384	3031.402880000002	1795.2187499999995	1096.2461300000002	1892.23662	480.53813	1890.34997	624.29141	1395.6900099999998
S18_Z03	0.0	3708.5176	66.21115	14.26641	700.8617600000001	799.9414699999999	48.4697	327.81699000000003	28.9137	0.0	35.4627	7.36614	0.0	0.0	1522.98091	1790.72057	455.12154	273.0277	687.8322499999999	113.919	5.04508	354.73209999999995	52.73541	0.0	0.0	0.0	0.0	0.0	0.0	26.93735	52.4551	19.15355	4282.363339999999	24.37236	37.6096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.63766	8206.426509999996	8.31007	97.3212	4756.5482900000015	20.03154	32.11838	6383.08894	1978.6320699999992	5863.553449999999	1915.44374	835.3832299999999	3215.04596	2242.6808000000005	2924.401060000001
S18_Z05	0.0	174.36632	41.47603	0.0	837.0781400000002	1377.1396499999998	0.0	400.74230000000006	82.65389	0.0	99.466	10.3569	0.0	0.0	1264.3673400000002	785.4689700000001	137.60472	75.81618	273.46872	26.6832	0.0	175.86587	69.43475	0.0	0.0	0.0	0.0	0.0	0.0	28.20209	23.0685	0.0	2769.949020000001	0.0	10.0191	0.0	0.0	18.9076	0.0	0.0	0.0	0.0	0.0	5198.217020000002	16.38824	462.6322	2460.4207	3.10643	110.85619	4712.385830000002	1383.5703099999998	4192.403549999999	1675.4927799999991	886.5982100000002	2436.67127	1458.94982	2043.85997
S19_Z01	0.0	17.89531	349.16126	253.94932999999995	903.0512599999996	631.3867400000001	8.62872	319.67030000000005	87.04641	0.0	645.1485	10.40463	0.0	0.0	1754.5724099999998	255.48539	21.20135	12.5119	772.8808	0.0	127.07788	32.60354	27.555	0.0	0.0	0.0	0.0	0.0	0.0	327.24	64.39597	173.03420999999997	3012.4558300000003	169.70297000000002	386.8163	0.0	88.0652	42.94607	17.5477	57.1922	3182.05422	0.0	51.34915	665.5279600000001	0.0	0.0	1581.2553599999997	47.40538	139.14928	2644.1655100000003	1529.6261500000005	259.84646	555.6966299999999	1862.7508	249.79495	594.5447399999999	1556.90713
S19_Z03	0.0	354.02019	130.50945	77.4659	1229.6925600000004	1854.02279	2.30907	958.17156	321.04037	43.43579	152.82796000000002	0.0	0.0	0.0	1726.72196	218.15801	26.2979	0.0	179.08229	7.30221	8.34748	3.52187	218.76055	0.0	0.0	0.0	0.0	0.0	0.0	21.07983	3.78602	141.0877	3278.812439999999	72.91456000000001	144.56484999999998	6.08091	9.68268	0.0	0.0	0.0	205.0934	0.0	0.0	2660.48741	87.76662999999999	3.42533	1581.98739	0.0	17.1559	4511.440580000001	2118.3810499999995	963.21903	1027.0185499999995	1764.65902	1100.3233299999995	718.2697800000001	1513.99104
S19_Z05	0.0	238.13206	39.354	55.75149999999999	1415.49192	2338.5783800000013	114.79	1181.3648899999998	255.1366	30.8497	256.1493	0.0	0.0	0.0	2345.347119999999	389.65342	47.6595	0.0	68.27969999999999	21.5642	19.3112	7.00932	159.92519	0.0	0.0	0.0	5.99222	0.0	0.0	6.84975	5.11734	117.47578	2568.115749999999	60.57552	96.34488	5.83765	0.0	0.0	0.0	0.0	6.91883	0.0	0.0	2286.69102	503.24235	0.0	1485.3953199999994	3.57047	76.14695	4494.798449999999	1759.49701	1137.17118	851.6800499999999	808.8257999999998	1170.66423	896.6952699999997	1653.9533799999997
S20_Z01	6.88753	30.27789	332.62465	152.63579000000004	940.36818	798.83743	0.0	377.49572	73.50543	0.0	535.3088	75.9582	0.0	0.0	2039.93277	627.6743	34.5989	0.0	407.0312	0.0	121.68779999999998	0.0	13.28131	0.0	0.0	0.0	0.0	0.0	0.0	616.4514	80.2573	154.97662	4100.828949999999	387.72744	422.19619	0.0	60.1983	54.7918	25.967350000000003	30.7514	529.81756	0.0	115.03617	897.2813899999999	0.0	5.79414	2053.7606	22.20191	121.9375	3904.959530000001	4041.32727	414.58366	1758.5813899999998	1152.5613400000002	1668.2597900000003	996.60973	1706.9870000000003
S20_Z03	0.0	61.73111999999999	255.9773	70.6543	1119.8534400000003	1145.84879	0.0	744.76471	156.77495000000002	0.0	319.5378	11.04805	0.0	8.67703	1741.52651	515.90157	13.9822	37.83048	34.46082	0.0	15.05317	35.91278	156.17090000000002	0.0	0.0	0.0	0.0	0.0	0.0	204.46559	6.29504	136.1127	3314.3505199999986	20.8156	112.18806	0.0	0.0	4.19011	0.0	6.27857	43.0179	0.0	25.12795	3536.98418	93.1795	0.0	1930.412	29.27356	35.872640000000004	5254.5907400000015	2002.1763600000008	1075.78996	1284.11743	1158.65092	1213.2657700000009	806.59029	1738.5860900000002
S20_Z05	0.0	459.46867	102.40214	24.74686	1241.75918	1692.62572	0.0	667.8415299999998	130.87907	0.0	104.44666	0.0	0.0	0.0	2185.83768	479.92527000000007	0.0	13.7836	109.93879	0.0	53.2493	24.81002	23.14232	0.0	0.0	0.0	0.0	0.0	0.0	33.32795	0.0	32.8159	2274.1516799999995	34.76837	23.79783	0.0	0.0	0.0	0.0	0.0	9.05415	0.0	0.0	2715.35846	68.28616	39.60849	1589.66683	10.494	31.6561	4236.363780000002	1693.9677099999994	1697.5720700000002	1306.0117699999998	693.7572499999999	1722.7566999999997	1031.32377	1574.5073400000012
S21_Z01	0.0	36.47292	640.6121800000001	314.21680000000003	789.3261000000002	910.1215199999998	0.0	474.75626	54.9706	0.0	294.4991	63.74429000000001	0.0	0.0	1267.8379200000004	303.88222999999994	17.3175	7.97315	142.63876999999997	0.0	280.46092	115.4474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	609.928	248.2665	288.2042	4119.16693	376.97726	1003.14557	6.66638	459.51745	174.824	181.89	228.5055	1073.18276	0.0	188.8916	981.18358	2.36915	0.0	1410.96088	14.0589	383.13439	3684.9747000000007	3325.50573	456.80606	865.6591999999997	1158.49869	656.6314600000001	425.26168	1589.4821300000006
S21_Z05	0.0	2252.7788	77.09826999999999	42.50838	1094.2886500000002	2411.47488	49.65709999999999	992.6950299999996	107.54384	5.74283	124.82656	13.22598	0.0	0.0	1709.75545	560.5412199999998	96.9623	68.90433	207.84458	9.36994	14.8081	159.7116	122.52488999999998	0.0	0.0	0.0	0.0	0.0	0.0	6.67451	12.64254	19.32975	2605.78807	36.33699	38.85251	10.0371	19.02164	4.05498	0.0	8.4806	26.39226	0.0	0.0	5622.09309	57.878130000000006	68.78509	1732.3757899999996	0.0	72.02714999999999	4524.08472	1117.20262	3312.18853	1614.0769200000009	816.78278	2281.84396	1021.38345	1705.74708
S24_Z01	7.37951	69.0816	331.30323	271.09479	1052.9264399999993	1734.45184	32.83297	921.13725	185.62353	0.0	219.03206	24.61653	0.0	0.0	1697.4197399999996	181.73987	5.63679	0.0	161.31009	0.0	77.76317999999999	69.5498	147.88858	0.0	0.0	0.0	0.0	0.0	2.71987	105.97232	87.0572	64.85361	2461.88274	216.52071	455.85047	23.096670000000003	80.83021000000001	123.33041	39.8101	48.8776	427.01178	0.0	43.8122	2867.878910000001	54.92538	22.22904	1732.48653	6.77786	102.21187	4798.889400000001	1681.6015699999998	826.1524499999997	837.5011899999996	1296.28138	921.1025099999998	540.28712	1394.8755299999996
S24_Z03	0.0	90.56865	31.82825	38.16277	1246.16727	1934.53913	10.3575	956.79178	251.35778	137.8346	262.17717000000005	4.36137	0.0	0.0	1366.4269700000002	138.19148	2.11485	0.0	60.3642	0.0	25.98349	12.9272	142.31974000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.12663	43.60797	1681.37029	26.4179	70.85767000000001	12.2121	0.0	2.59442	5.85377	0.0	4.02911	0.0	0.0	2741.6763800000017	181.49653	0.0	1631.0782400000005	0.0	13.90077	3869.432639999999	1515.53387	620.9540600000001	588.0437999999999	874.85527	853.1373600000001	498.29279999999983	956.23703
