Samples	acr3	amt1	amtb	arsr	cara	carb	chra	cira	cyns	dada	dpsa	expd	fepb	fepc	foca	fur	futa	gap1	gdha	glna	glnb	glsf	isib	moaa	moab	moac	moad	moae	moba	moea	nadb	napa	narb	nira	ntca	phnd	phoa	phob	phoe	phor	phox	ppa	ppk	ppx	psta	pstb	pstc	psts	ptra	spea	speb	sqdb	thio	tolq	tonb	urea	ureb	urec	ured	uree	uref	ureg	urta
S15_Z03	61.573510000000006	64.83826	3052.9977699999986	375.93661	9069.744739999996	5776.546569999998	133.48341	68.68493000000001	312.98245	3532.1481400000007	0.0	0.0	0.0	19.91982	0.0	8574.34655	0.0	69.53339	3051.092900000001	4998.517999999996	3095.447830000001	13.61958	384.1439	5572.758410000005	3346.92211	5017.756770000001	4841.63443	5075.790060000003	5867.840370000002	6075.715659999998	2527.50479	309.2628	179.50922000000003	164.6153	94.19295	417.2025100000001	1128.94872	1492.34529	5.74549	2310.99152	344.34514	911.6103799999996	978.47296	1929.2756799999995	657.5667700000002	887.83261	760.4996500000001	947.71403	263.02757	256.80576999999994	1670.8611	68.07609000000001	534.37056	3384.452510000001	609.1751899999998	379.4339	412.23459	376.82371	863.0722	303.10232	597.1446599999998	1060.49634	243.98143
S15_Z05	9.75416	3.6009	2538.28199	322.82887	8351.433320000006	5698.985569999997	96.47536	51.6798	126.076	4526.906930000002	0.0	0.0	0.0	38.96783	0.0	7743.15661	0.0	86.62937000000001	2783.1499499999995	5168.019340000003	2935.4668900000006	20.0377	117.7033	5658.941030000005	3316.4018800000017	5155.16424	4103.524940000001	4641.328360000001	5245.609509999997	5149.733910000002	2436.5823799999985	93.172	21.23254	55.51155	28.04312	450.1899000000001	937.0334299999998	1097.4351100000003	0.0	1945.56657	162.53967	1060.6742699999995	898.7672299999999	1713.9274100000002	452.8256600000001	561.6321700000001	554.5938200000002	726.2937999999999	270.4161	222.66924	3441.0902099999985	83.27613	457.25619	3111.953350000001	536.71155	388.5856	353.80419	360.3289500000001	1448.4814799999997	206.7511	569.43808	1494.58774	90.7057
S16_Z01	115.45781	144.33951000000002	3998.38692	927.25137	8632.26563	7640.741110000001	276.52032	37.5247	437.7252600000001	3296.664369999999	0.0	0.0	0.0	8.08614	0.0	9591.910483999998	0.0	279.42934	3395.0306300000016	5116.85001	4239.99876	27.96375	350.16338999999994	4697.303180000002	3293.6098400000005	4433.7471000000005	5262.336449999998	4023.417659999999	4872.746719999999	5086.819099999999	3334.1727300000007	231.8235	189.0821	294.45782	330.85197	865.6361899999998	1535.4363999999994	2185.48395	0.0	4168.356000000001	160.33356	966.8664599999998	1989.6955900000005	3922.99913	1104.55913	1206.1087900000002	1134.8298799999998	887.4417500000001	466.53434	420.81536	2649.255510000002	264.20843	975.29409	4310.418900000003	815.2730899999998	956.10676	615.30817	708.82512	1088.8439199999998	516.7012300000001	1189.8083	735.05791	624.56168
S16_Z03	29.43204	19.62597	2624.21561	415.42008	7456.374280000001	4759.532170999998	129.41826999999998	40.5833	228.84989	2968.4313	0.0	0.0	0.0	0.0	0.0	6963.3349199999975	0.0	59.962700000000005	2995.045080000001	3833.933759999999	2948.31341	8.30827	235.57865	4490.226939999997	2418.003090000001	4794.986750000003	4203.13938	4059.6657599999994	4703.6823	4519.685819999996	1971.5231	93.4882	171.47944	154.65731	109.2297	270.30827	958.0551100000002	1307.4127400000002	4.61431	2374.056420000001	159.60187000000002	1099.24814	1322.2261400000002	2014.4731	372.73416	577.48971	477.1542100000001	596.77668	170.29039000000003	178.61722999999998	2556.347479999999	52.11481	503.74002999999993	2907.5733399999995	750.0514200000001	444.77180000000016	422.44335	198.12269999999995	1517.7043799999997	225.60503	344.87264	1147.8326699999998	156.73534
S16_Z05	33.14864	5.8861	2866.0597599999983	360.4378	7510.456470000002	5635.0673199999965	199.3847	32.87586	303.87613	4052.8945799999983	0.0	0.0	0.0	14.6178	0.0	7670.726680000001	21.0753	181.038	4006.7456699999993	4241.337069999999	3490.48153	66.9652	274.60250999999994	4826.991120000003	2532.51389	5458.4956200000015	3938.166350000002	5006.173840000001	5845.940079999999	5128.039860000003	2636.90478	136.12170999999998	43.44345	223.81834	129.82076999999998	481.2264199999999	1320.6448299999995	1156.59044	0.0	2454.745300000001	191.03745000000004	1665.18128	1543.4150200000006	1854.85025	298.01709	573.80303	641.5768299999999	775.7439299999999	310.79744000000005	139.01814000000002	2499.748336999999	31.45742	547.69326	2618.76322	618.31896	540.8976900000001	327.24835999999993	372.4137	1077.79426	228.71343	737.3344399999999	884.9661000000001	80.26084999999999
S17_Z01	100.92486	193.1786	2080.44462	324.62245	6076.576330000002	4410.27522	144.89191	38.5931	336.1699	3277.028340000002	4.68104	0.0	0.0	20.58415	0.0	7393.762879999999	0.0	228.16268	2831.74184	4423.200929999999	3043.2145399999995	83.48097	441.3127700000001	4333.485220000001	1894.98837	4144.257242000002	3731.429380000001	3799.65772	4976.281000000002	4840.210760000001	2257.13006	215.7855	49.831	152.5076	178.91409000000002	234.83418000000003	1140.79723	1101.68657	0.0	2290.3244500000005	97.94117	550.22831	1099.86193	2416.5864900000006	426.96925	692.61501	511.3408599999999	561.2332299999999	323.91937	191.59521	2534.2092799999987	30.56067	812.6758800000001	2370.7967300000014	938.71642	403.97194	298.82642	345.12533999999994	572.6251600000002	216.68045	202.93544000000003	805.2643700000001	289.17707
S17_Z03	13.846	17.1826	2050.77406	439.1446800000001	8578.351669000001	5251.218489999999	198.44198	37.3774	310.20441000000005	4228.856960000002	6.58001	0.0	0.0	27.7339	0.0	7063.427309999997	29.3147	109.81933	2791.7321500000016	5705.658260000002	3169.25275	32.86593	220.41333	5529.5220500000005	3711.515100000003	5020.98425	4076.038490000001	5280.773529999999	5265.42963	5068.727319999998	2253.11506	74.49329	182.59831	96.54784	6.8678	349.40651	926.38802	1048.66145	4.8874	1967.8484100000005	223.67393	869.6422000000003	1104.70388	1633.9442500000007	519.53881	635.09184	560.29244	702.72832	358.1519	433.97728	3486.084429999999	61.05147	666.9458099999999	2994.01514	725.0835300000001	645.4408099999997	188.46332	478.58645000000007	2369.6928500000004	344.32618000000014	535.2221199999999	2291.0323900000003	215.72061
S17_Z05	4.30713	0.0	1616.42197	299.59836	5399.453069999994	3744.2509899999977	122.92572	13.35784	204.55275	2882.424749999999	0.0	0.0	0.0	0.0	3.00719	4562.141659999998	20.6158	0.0	1796.9739599999996	3803.0574200000015	2130.8382000000006	0.0	134.38120999999998	4399.552339999998	2228.33369	3815.98786	2874.51125	3162.80355	4097.822829999999	3238.92014	1120.6717500000002	122.44577	5.13616	98.29216	7.72826	214.68344	584.2242900000001	484.85896	0.0	1182.4723100000006	189.00780000000003	612.5418000000002	728.2889700000001	1058.5397300000002	381.46431999999993	401.57838	353.96637	601.4837399999999	414.94977000000006	294.45459	2418.49802	33.49074	522.76857	1945.8263000000004	639.37452	447.16364	806.02983	298.79475999999994	1984.3739800000003	527.04557	1119.3787	1912.9964300000004	308.09855
S18_Z01	222.65401	12.4593	2970.442090000002	548.0508600000001	5514.376	3390.0147899999984	156.77868	0.0	69.039	2075.5466300000003	4.60054	0.0	0.0	30.5144	0.0	5043.936030000004	0.0	40.71388	1868.51191	4900.534489999998	2289.7206400000005	77.74112	258.94283	3577.079110000001	1890.43715	3691.6551000000018	2925.764220000001	3539.8036900000016	3338.85851	3361.4550700000004	2223.48793	166.23268000000002	96.53565	55.23140000000001	16.6315	268.25744	1178.67323	1423.9314200000003	0.0	2424.047899999999	84.3959	1722.8084299999996	1273.89342	2113.4501000000005	657.0156299999999	806.4931399999998	753.54496	777.9686699999999	291.00998000000004	308.63334999999995	2414.4603099999995	18.08024	1094.69351	1645.0763200000004	919.7893700000002	415.78329	441.9947400000001	543.3734400000001	1113.1419099999998	553.03821	766.0792799999999	1067.59811	524.7753799999999
S18_Z03	166.11167	0.0	6344.778479999999	362.34219	9463.71099	8788.840079999998	50.34609	26.4559	62.51301	4434.609910000002	0.0	0.0	0.0	34.5992	0.0	9686.69167	0.0	17.94912	2416.6162800000006	8055.840329999999	2144.85879	15.64746	405.3620900000001	9440.408869999996	1192.2616500000004	9938.540110000007	8696.136249999998	7427.580360000004	10127.407530000006	9102.186920000004	7323.4238	687.8322499999999	354.73209999999995	5.04508	0.0	184.09246	713.7660900000001	635.3681700000001	0.0	1467.5525200000002	177.56357	2964.8590199999994	941.35092	1423.2492499999994	371.30385	536.2822800000001	396.6900600000001	327.34144	568.34791	218.54304000000005	4621.666759999998	33.38562	2060.2181	1417.2727599999996	1246.20655	1162.24987	392.4271700000001	1882.89547	5971.479230000001	1040.31408	1034.55353	1777.53844	721.68057
S18_Z05	16.22063	0.0	3594.0856000000003	406.88063000000005	7552.5174899999965	5592.819860000004	75.72372	13.2325	76.93795	4692.151789999998	0.0	0.0	0.0	39.36985	0.0	6530.827350000002	0.0	24.2649	2431.9794000000006	4667.473809999998	1549.0024400000004	13.4627	223.81952	3879.44251	1341.4884099999997	6925.859199999999	2755.517219999997	5363.442550000003	7480.36699	5258.767709999999	4721.87686	273.46872	175.86587	0.0	0.0	205.88694	595.70116	349.4685900000001	0.0	1037.82496	313.13942	2231.17797	706.84061	1270.44201	267.32154	454.55134	289.86581000000007	319.32073	492.8852299999999	235.25019	4384.670260000002	29.47061	1116.5956399999998	1687.7111699999994	929.8674800000002	263.60467000000006	469.02748	132.48537000000002	2392.90796	454.78205	849.2181800000001	2047.23516	2119.39015
S19_Z01	76.87852000000001	10.5611	2064.742910000001	187.65204999999995	7147.086280000004	4791.601480000001	29.85624	0.0	68.89959	3899.906840000002	27.3557	0.0	0.0	14.7148	0.0	7782.925180000002	0.0	55.20597	2942.25531	4173.362459999999	2569.80542	7.95563	398.1627299999999	4185.775620000001	3056.832020000001	4494.96405	3978.6606000000006	4806.027069999999	5395.645992	5891.333279999999	2370.38672	772.8808	32.60354	127.07788	67.61845999999998	208.78475	990.57977	1192.5540700000004	0.0	2244.9799399999997	203.63889	225.16719	870.1309200000002	1851.47064	353.56007000000005	259.11197	459.14541	412.94903	202.04914	151.65096999999997	1898.16626	70.9666	791.4286200000003	3062.852820000001	600.7928199999999	219.74022	183.7957	168.96947	267.42973	150.0441	175.03656999999998	203.50755	118.57797
S19_Z03	7.2452	0.0	2304.23974	412.8636	8113.891169999996	6209.147430000003	66.14656	37.03661	184.25173000000004	4352.519089999999	0.0	0.0	0.0	0.0	0.0	6933.304499999997	19.6046	606.23354	2729.1255699999992	5084.670160000003	3178.97396	22.5026	228.84474	5192.446880000003	2795.687689999999	5717.858820000001	4524.924729999999	4334.005400000001	5702.086410000004	4854.571750000003	2106.7580000000007	179.08229	3.52187	8.34748	0.0	374.06337	829.2510799999999	862.1892600000002	6.91995	1928.89469	244.94317000000004	912.07871	992.33491	1864.46688	528.9416100000001	625.9403800000001	582.3946	922.81268	380.1567099999999	341.0971600000001	3835.73855	34.41407	737.4768100000003	2939.0437499999985	871.5988800000001	421.50813	270.4406	338.96744000000007	1314.27043	226.73012	482.48478	1313.03632	98.22939
S19_Z05	18.55861	0.0	2268.9116900000004	481.55168	7952.516979999999	4932.091039999998	99.3247	37.60014	143.5854	3512.410459999999	0.0	0.0	0.0	25.31958	0.0	6275.573979999997	19.4885	0.0	2465.18139	4540.548129999997	2748.305910000002	0.0	109.88033	4449.644569999999	2843.22128	4275.327500000002	3135.9481300000007	4190.676399999999	5256.226659999998	3693.17289	1664.64062	68.27969999999999	7.00932	19.3112	0.0	440.7057199999998	821.5895499999999	682.7002800000001	0.0	1599.75536	160.5321	780.9047899999997	872.1080499999998	1456.1825899999997	432.11623	571.02537	476.2167300000001	735.0909300000001	587.7271099999999	383.8149	3431.687949999998	36.67871	758.46483	2855.031589999999	835.0608800000001	588.89054	536.13385	335.67411	1558.7552500000002	528.55434	1334.86514	2625.04143	224.32434
S20_Z01	82.60015999999999	0.0	3531.03439	790.68617	10504.563999999998	7711.669920000001	132.45634	32.8838	203.84312	5293.879869999998	29.09455	0.0	0.0	32.560649999999995	0.0	11472.557789999995	0.0	32.915130000000005	4844.975429999998	5370.662860000001	3691.89986	17.2961	389.51523	4514.7684800000025	2769.6157300000004	4659.635780000002	4214.835830000002	3861.79519	5161.866630000001	5142.6858200000015	2907.2361100000003	407.0312	0.0	121.68779999999998	73.6502	255.19394	2909.56608	2253.16106	0.0	4885.511060000001	148.3365	1007.1817100000004	1498.3113099999998	3756.7971900000007	750.91467	826.6688399999998	987.2997600000002	1286.7211099999995	619.2051000000001	346.79323	2971.921079999999	58.91092	1423.2804600000002	4066.7206100000008	2854.66537	452.5690599999999	300.52122999999995	295.22979999999995	496.18387000000007	206.20475	289.57008999999994	362.54545	340.66995999999995
S20_Z03	52.36153	0.0	2951.901310000001	429.25435	7403.389719999997	4919.750130000006	167.93165	28.25042	253.08278	3134.0405599999995	0.0	0.0	0.0	8.61671	5.78706	6679.39521	15.4757	3.16255	2757.337509999999	4330.107819999998	3000.649579999999	4.14879	361.6273599999999	4917.789939999998	3185.23973	4271.86094	3882.29551	4302.504399999999	6003.203395999997	4642.376870000001	2278.17925	34.46082	35.91278	15.05317	6.93467	296.29189	1098.61619	1370.1265	0.0	1860.3381799999995	276.68247	1066.0624199999995	1190.2837099999992	1939.6289400000005	443.21304	568.9299100000002	639.8822399999999	919.98758	476.52247	377.74148	2024.08454	31.50344	703.20643	2821.158689999999	1032.41892	326.64575	605.19475	262.35963	1681.8771699999998	341.7087	569.5784	1302.3988399999996	180.97919
S20_Z05	5.15291	2.64991	2546.06595	314.27070000000003	7007.393445000003	4863.541900000002	112.11185	6.63942	222.02969	3506.4734399999984	7.64706	0.0	0.0	17.86741	6.61842	5623.126279999995	49.1309	44.938	2309.1697599999998	4512.120500000004	2065.0056999999997	37.1067	205.71288	4583.00389	1838.70056	5058.291620000002	3988.5933799999984	3982.6111100000016	5105.722489999999	3643.101010000001	1913.058030000001	109.93879	24.81002	53.2493	0.0	256.43374	717.6500599999999	640.5669700000002	0.0	1245.7067000000002	70.48034	1468.5498600000003	745.0452099999999	1060.3062199999997	333.02939000000003	533.2017699999999	542.3126500000001	499.69297	274.69777	206.27264000000005	3407.202739999998	25.09351	602.33769	1675.6364399999998	615.3813299999999	661.07522	522.47454	229.81494	2207.79255	647.23693	898.53722	2011.7046500000004	781.9162600000001
S21_Z01	185.72493	99.7547	3908.982690000001	220.6889	8895.750629999999	7019.06469	242.14043000000004	15.1196	624.23123	3860.3086199999993	10.2417	0.0	0.0	10.82266	0.0	10816.127319999998	13.8591	192.4314	4290.447750000002	5092.464009999999	4529.0481100000015	31.0633	841.8987500000001	4125.494459999997	2586.710689999999	4683.165699999999	4473.622339999999	4111.41543	5523.477820000002	6449.968459999996	2614.19075	142.63876999999997	115.4474	280.46092	497.33641000000006	763.08802	1442.9261800000004	2098.0596	0.0	3302.51317	203.21978	423.01768	1521.78714	4143.60098	629.82308	889.5248500000001	562.2217999999999	689.5078799999999	174.20388	174.54308999999998	2232.96462	209.54419	1158.0855800000002	3722.245029999999	1983.15606	950.2716399999998	838.6337899999999	704.7938499999999	1077.1204900000005	744.42036	514.7481999999999	798.3349100000001	451.30185
S21_Z05	26.61177	0.0	4092.9990700000008	325.61003	8984.148680000004	5663.694710000005	47.96651	9.39455	119.18384000000002	4770.271280000001	0.0	0.0	0.0	15.859	0.0	7379.537660000004	13.0269	54.38807	2228.23412	5341.578759999997	1853.77091	23.8082	105.67856	4905.61195	2175.2243000000003	5388.681899999995	4519.54572	5464.864099999999	6526.936217999999	4548.436510000001	3680.32404	207.84458	159.7116	14.8081	8.99892	752.7591699999999	527.78121	292.59551	0.0	876.0544099999998	173.06437	2182.72202	622.67068	837.6274200000001	172.66726	422.65964	356.51501	383.4665	351.48242	355.72692000000006	4869.100990000001	66.29708	1406.6570699999995	1775.3059099999998	697.34756	701.2327199999999	443.13012	750.98582	2678.34502	736.6351900000001	1164.83882	2513.31663	328.73996
S24_Z01	62.55406	0.0	2344.7642	330.89115	7218.827290000001	4920.853040000005	248.70352	51.9474	259.76783	3645.475819999997	4.02238	0.0	0.0	42.22086	0.0	6628.0512	11.7402	121.93807	2639.522190000001	4107.978150000001	2944.49233	31.67152	413.2961	5163.026960000001	2783.7546700000007	4594.43122	3985.4523600000007	3926.37967	4994.321959999999	4912.343360000004	1837.91114	161.31009	69.5498	77.76317999999999	46.496300000000005	550.86801	724.23158	1037.66726	10.50224	1659.9535200000005	154.81926	1309.43294	941.95938	1753.2857299999998	478.7772000000001	657.0402799999999	604.9533899999999	908.75681	290.5005299999999	345.93885	2329.332280000001	18.89068	442.9469000000001	2694.6901200000007	884.16235	431.40975	327.4649300000001	261.56957	1508.0928599999995	329.96781000000004	540.60376	1684.64361	168.29118000000005
S24_Z03	33.70613	9.21565	1675.27601	295.3053100000001	5897.67784	3966.09661	112.34182	26.87183	181.91471	2955.7065299999995	0.0	0.0	0.0	72.0591	0.0	4747.013399999997	14.694	74.70737	2273.03516	3616.399660000001	2202.0764999999988	21.62641	81.06576	3307.38445	2087.6535700000004	3898.74361	2652.02526	3728.6031500000017	3751.868750000002	3199.9605699999997	1102.79429	60.3642	12.9272	25.98349	0.0	402.85988	649.5582999999998	523.31449	0.0	1319.02112	188.36179	571.32805	638.52862	1063.10408	256.46079	290.83649999999994	365.9127	615.9725800000001	394.43391	281.44379000000004	2537.4516699999986	35.68618	553.37874	2197.36388	479.05213	712.1251200000002	442.19467	329.5036100000001	1084.82005	218.71678999999995	950.73447	983.64409	125.94881
S24_Z05	0.0	0.0	1743.2994300000005	320.05824	7021.987577000003	4254.785059999999	130.8476	23.29538	265.74977	3725.71715	0.0	0.0	0.0	55.2432	0.0	5113.39783	24.2134	135.64522	1898.72784	3946.476379999999	2841.6888799999992	8.93137	88.0196	4007.0280400000015	2432.731079999999	3939.484520000002	3595.876989999999	4025.84397	5255.694499999995	3341.8434700000016	1745.5910300000005	148.04826	7.65672	272.91365	6.08639	231.39866	783.2755999999997	640.07284	2.61304	1216.32529	214.21594	638.5523000000001	754.7680200000001	1327.29079	317.50646000000006	476.40135	361.89164	463.6309899999999	439.67372	350.23316	3525.70137	50.49317	593.2858600000001	2283.106069999999	751.8441799999998	526.69367	788.20349	254.30816	2866.5169499999997	544.99989	1224.2132399999998	3029.115660000001	239.03262
S25_Z01	37.82441	138.58678	2527.965239999999	536.1380399999999	6286.997649999996	4127.092070000001	272.582	11.4209	324.83211	2814.378249999999	20.5824	0.0	0.0	31.1369	0.0	6723.867900000001	327.3872	164.96429	2759.266250000001	3493.021920000001	2043.91007	44.84156	695.5082099999998	3324.338709999998	2324.094650000001	2931.55925	2588.06125	2783.631040000001	4346.346019999999	3825.7500069999983	2142.7498	233.9184	53.4668	191.57934	145.95297	432.4148300000001	1057.89351	1070.07939	0.0	2148.8287	349.39565000000005	591.9460199999999	1050.10578	1977.47812	533.81092	665.37372	522.7873800000001	544.7318400000001	386.24574	203.51788000000005	1426.6609099999998	120.95835	855.7912500000001	2323.340980000001	1200.06586	417.20483	327.52969	141.40350999999998	329.96663000000007	160.87102000000002	127.25487	111.19983	403.70238000000006
S25_Z03	6.65284	0.0	2225.1802	381.81748	8154.572749999997	4942.577420000001	116.9114	70.48051000000001	318.58521	3199.572389999998	9.15909	0.0	0.0	120.94254	0.0	6408.5794900000055	12.7063	117.13133	2464.3017999999997	4270.377719999999	2525.6810299999997	7.29226	273.84479	4668.658049999997	2892.8994700000007	4784.095009999996	3679.79759	4169.31301	4349.539710000002	3885.986010000001	1409.41622	137.57495999999998	281.7401899999999	180.25111	7.88805	454.85741999999993	517.29837	1051.5338700000004	5.16746	1305.0146099999995	67.23873	1142.75274	659.3988899999999	1281.2841	522.45211	710.61744	676.5970000000001	912.25584	317.16047000000003	259.93329000000006	1881.2443	25.19045	508.7664999999999	2952.998329999997	647.1394599999998	634.62802	463.65492	455.5466599999999	1267.7285900000002	410.8559800000001	872.7210199999998	1741.24543	100.9683
S25_Z05	0.0	16.47715	2266.2735799999987	238.36722	6895.567379999997	3962.723349999998	89.03363	44.90242	349.51435	2932.751529999999	0.0	0.0	0.0	65.86239	0.0	4957.254330000005	19.1594	89.20379000000001	2432.6929000000005	4127.7081100000005	2751.419210000001	0.0	136.55746	4139.992770000001	2163.1028340000003	4607.379220000001	3316.557230000001	3920.9883800000007	4048.899430000001	3223.9255499999986	1441.2262899999996	89.81053	7.50172	66.66053	0.0	377.30433	653.8174799999998	864.3854	0.0	1374.4453400000002	159.52848999999998	982.69801	759.93407	1313.72529	498.7527	553.38247	492.61382	791.1403100000001	628.89877	242.48833	2191.44668	27.2299	566.98525	2633.5426499999994	683.47807	382.50815	493.0055899999999	200.23085000000003	1243.4085999999998	274.73032	901.69709	1784.3353900000002	66.51004
S26_Z01	88.28789	181.56658	2520.4365200000016	315.8797599999999	6104.66432	4621.712159999999	159.48020999999997	15.6732	183.44058	2648.9622999999974	0.0	0.0	0.0	23.83538	0.0	7989.227290000003	357.32640000000004	143.50699	2321.67403	3369.883240000001	2383.2991800000004	328.96611	992.5260499999998	4304.5766300000005	2487.322010000001	3029.405550000002	2394.1917999999987	2990.940970000001	4956.492211	4687.229560000001	2378.71981	0.0	89.82941	344.0056	87.53253000000001	592.0824000000001	843.7927199999999	1465.9087499999998	0.0	2632.694259999999	89.26061999999999	480.78375000000005	1182.8190800000002	1872.09495	601.5709199999999	834.6153	633.9908	494.81377000000015	234.84139	387.94144	1602.0229800000004	433.33994	899.471	2732.80636	1158.47544	433.04906	389.57310000000007	309.1864	441.1422899999999	403.94079	286.17173	399.98378	269.2595
S26_Z03	37.76148	20.0841	3338.09218	324.53723999999994	8535.925449999999	6287.188520000003	275.70242	0.0	182.09494	3305.4938399999983	13.408	0.0	0.0	17.23347	0.0	8939.547880000006	96.4529	121.53094	2968.8400800000018	4983.385579999997	3494.47159	175.233	565.48835	4968.624120000001	3583.462000000002	4891.26527	3979.75919	4026.038469999999	5870.395679999999	5886.802129999999	2180.08372	22.16144	20.37455	180.30858	47.64533	508.207	1082.6020799999997	1447.99744	0.0	2178.463079999999	296.89288	1142.74816	809.0777099999999	2178.959470000001	665.4644899999998	975.11789	592.0472899999999	894.9833900000001	324.29552	324.27892999999995	2011.7501500000003	126.89122	745.64126	3106.314850000001	1217.01283	521.1802500000001	632.2249899999999	355.76497000000006	1204.9062599999995	319.05515	562.1633499999999	969.2752699999998	134.36287
S26_Z05	0.0	0.0	2560.163260000001	389.62124	7304.415369999997	5138.726269999997	95.67596	24.65828	287.49646	3051.2145500000006	3.91035	0.0	0.0	57.92944	0.0	5714.355819999995	20.4679	145.43058	2290.743269999999	4976.235799999998	3034.0740399999977	32.30931	250.0789	5157.179689999997	2573.6524799999997	5106.904350000001	3722.1624700000007	4382.170140000001	5084.415640000002	4326.303970000001	1922.845729999999	66.8777	2.37475	40.21834	6.72111	552.8560899999999	796.62182	1022.73412	3.12074	1445.42763	292.87671	896.1452700000001	795.8702499999999	1691.1519300000002	496.70338	557.9155299999999	474.85099	844.36113	438.97122	343.97918000000004	2604.22662	32.30233	755.5031999999999	2870.1916899999987	900.51853	465.08451000000014	393.39352	277.3299600000001	1561.27955	425.73129	531.5638100000001	1259.06812	145.30911000000003
S27_Z01	462.83214	7.46188	5220.196479999999	444.7019499999999	9811.451827999996	8988.122280000003	487.5168900000001	57.3496	236.12346	4260.611020000002	5.34136	0.0	0.0	25.30645	0.0	12576.774049999998	0.0	0.0	3767.570289999999	6069.69528	4356.63041	10.1489	328.38014	7257.943359999999	4385.54869	6671.793319999997	7700.072160000001	7598.792640000001	7162.57807	8394.143620000003	4949.612400000005	56.8717	29.31428	16.936	0.0	407.0803	2332.08205	4237.340609999999	0.0	5343.521620000002	262.67878	2184.385239999999	1880.8931300000004	4466.02099	857.9010599999999	827.5620200000001	780.3788400000002	1838.96367	486.30175	251.72354	4563.703720000001	25.076690000000003	1842.97783	5254.629099999999	2888.68537	835.9359800000001	789.2051499999999	743.89396	1012.9208	750.47634	782.55169	908.34725	497.9659999999999
S27_Z03	85.33370000000001	0.0	3260.842900000001	673.34006	8766.665049999992	6352.37452	178.43610999999996	30.79724	363.9220999999999	3429.816729999998	0.0	0.0	0.0	50.89627	0.0	7940.251830000003	14.3083	0.0	3174.597580000001	5583.670419999999	3405.0321400000003	40.5322	163.72642	5578.69782	2669.6185200000004	5314.294240000006	4922.63467	5092.201220000004	6191.617269999999	5361.889290000005	3278.17131	160.58977	173.65079	64.74256	0.0	396.5164	1995.6838600000003	1345.54969	0.0	2445.1274700000004	142.92423	1634.29446	1415.7315999999996	2512.293820000001	708.5778599999999	913.75883	942.28636	894.9788199999997	467.1092	501.5038399999999	4816.74494	37.01396	1014.18858	2629.39449	1218.63706	884.9437800000001	346.25094	863.79959	1802.51774	901.77508	937.05117	2931.11079	959.8961499999998
S27_Z05	14.107220000000002	0.0	1103.76815	407.57454999999993	4434.752360000004	2330.7294099999995	47.78417	23.9142	252.62047	2051.1422100000013	0.0	0.0	0.0	70.7463	0.0	3074.2699000000016	0.0	75.36786000000001	1229.93779	3068.479140000001	1321.9551299999998	2.87302	43.865100000000005	2584.1970799999995	1395.159	2928.327889999999	2125.68033	2172.35221	2965.81659	2242.35023	1135.1189099999997	219.723	12.3538	103.8531	0.0	281.62522	724.0834999999998	561.36842	6.37543	821.4696299999998	123.74031	950.0867699999998	409.92464999999993	895.1348	297.49171	353.42427999999995	348.20222	474.22874	330.46311000000003	267.05531	1876.96074	21.87372	486.44745000000006	1641.5703000000003	497.4631600000001	495.57513	603.6912299999999	271.01551	1421.50737	440.98608	527.9935599999999	1718.35526	284.57673
S28_Z01	52.33325	91.92583	2225.94757	255.75742	5974.167560000004	3792.35909	214.22484	8.0724	255.96838	2356.629590000002	0.0	0.0	0.0	20.33268	0.0	6342.88721	175.183	110.77389	1703.5926199999997	3591.12915	2555.12439	278.85276000000005	699.3547700000001	3749.7057300000006	2598.2482	2776.4019000000008	1965.15092	2088.8483300000007	3521.27011	3488.52305	1735.9569500000005	49.42947	107.12229	137.47369999999998	93.17414	676.01843	1114.46078	1201.247649999999	0.0	1857.62646	122.24760000000002	603.08783	1010.1153400000002	1622.2309700000003	573.92178	661.1786100000002	496.06380999999993	609.52364	327.15566	560.65854	1823.69803	329.15775	682.0408200000002	2336.781039999999	681.3298500000001	535.22749	393.54121	336.2914200000001	469.91717000000006	306.11512000000005	254.65208000000007	447.97344	340.32529
S28_Z03	82.10689	34.1437	3524.9494299999983	441.3170899999999	9941.982009999989	6862.310459999998	229.21299	31.75658	323.70021	4054.53718	0.0	0.0	0.0	9.63527	0.0	9859.130570000008	96.3695	186.59464	2472.28573	5293.707879999999	4078.130480000001	44.0428	1071.96354	5949.989279999999	4278.544819999999	4668.055009999996	4616.522049999996	5073.3833300000015	6542.039370000001	5813.06724	2694.03815	552.08926	67.56360000000001	158.26336	149.84335000000002	878.3641200000001	1213.9864	2344.077739999999	0.0	2855.98547	225.1186	631.88148	1027.93478	2657.03066	798.59173	1006.3047499999996	737.8523299999999	1001.0519999999996	461.13976	426.57023	2565.08773	67.98675	777.34641	4012.77983	1131.7646799999995	534.7618699999999	518.85045	396.8522	867.12198	268.21981	506.27919	1055.56352	305.86436
