matrix	n_clusters	inertia	silhouette_score	davies_bouldin_score	calinski_harabasz_score
M0_srf	3	31616293172.09053	0.31110661509492193	1.2366436318376859	17.8734956270668
M0_srf	4	22548582863.989964	0.31334167254037465	0.9857809198231908	19.573869166018625
M0_srf	5	17878795573.899574	0.29559350935051665	0.8942858383628	19.435134875709732
M0_srf	6	14159306351.079777	0.26320224664194625	0.9774652361705086	20.108028332503753
M0_srf	7	12139453505.882671	0.27219152401845115	0.8633831420520375	19.36824563218073
M0_srf	8	10338715509.171589	0.27180914172194065	0.7673812881680426	19.19276982493107
clr_M0_srf	3	21312991.729479477	0.07218368911314439	2.587333652763121	2.660272505307569
clr_M0_srf	4	19619110.888672367	0.07907779248271014	2.280925222015923	2.60354568872926
clr_M0_srf	5	18216996.665531192	0.08725518333607639	2.024995878185636	2.5031136284901
clr_M0_srf	6	17187730.035596047	0.08884999451702456	1.7706253020586555	2.3249536172544443
clr_M0_srf	7	16173908.917107921	0.0867026375224678	1.6021207833493265	2.2134014497217884
clr_M0_srf	8	15216888.445509385	0.06863673484036067	1.8231329679331914	2.1265057860533876
M1_srf	3	17490578059.05278	0.3296073116555036	1.2023822837101148	19.60832182383447
M1_srf	4	12576440295.137917	0.3276007617796705	0.9517940929950716	20.893162675867774
M1_srf	5	10096085068.401909	0.29155525189931575	0.7809884928258443	20.304282956502785
M1_srf	6	7614616987.504261	0.29348065466162987	0.8939655520148172	22.239629501549125
M1_srf	7	6548709767.520771	0.3005672540906718	0.8030977605301682	21.27560816735783
M1_srf	8	5583439568.83367	0.2910404015836109	0.731149576624991	21.002319299180893
clr_M1_srf	3	6547070.081924478	0.07076597410582239	2.5746500656795637	2.624503957853415
clr_M1_srf	4	5985485.697196034	0.08530676840924242	2.2118715385730714	2.656092769537307
clr_M1_srf	5	5605093.7883464135	0.08500079689063171	2.024901546220225	2.4696031161392265
clr_M1_srf	6	5264317.8668768015	0.07544760702050454	2.0039592309833854	2.3301508334532786
clr_M1_srf	7	4982875.526482236	0.0845831401383282	1.6019858349950462	2.1825046519289653
clr_M1_srf	8	4677225.171231767	0.07319775822748323	1.6004996255842607	2.111697915749743
guidi_srf	3	1663084677.7420588	0.3499632516308092	0.8408655522721687	18.777224191578707
guidi_srf	4	1201413602.034628	0.3822256326238655	0.7486464387425064	20.01710926618862
guidi_srf	5	919812420.003185	0.27907390794060954	0.825739284437752	20.768268951568153
guidi_srf	6	721713919.7910968	0.27237557659580486	0.9543476401002192	21.645569769915443
guidi_srf	7	618661617.8023014	0.27568745144382556	0.8372839875238076	20.804367948310816
guidi_srf	8	529810902.5528021	0.2804291180511756	0.7652338158345112	20.444567320612595
clr_guidi_srf	3	514666.40867898654	0.0812381081796916	2.2744555602314036	2.8204709682526907
clr_guidi_srf	4	483901.91693324596	0.07346559884149557	2.006353429069494	2.476778825357808
clr_guidi_srf	5	451011.1594550164	0.06176674647760619	2.290945941644224	2.3721876779201776
clr_guidi_srf	6	424932.3421515905	0.06171584064689171	2.157623563200436	2.2282336774628773
clr_guidi_srf	7	398915.0939474349	0.05460036521095343	1.9750132129452267	2.145560733777522
clr_guidi_srf	8	375105.50510273187	0.06566850531086517	1.8245753517016294	2.0702415289364136
salazar_srf	3	128285478.3402153	0.33452235625527427	1.0425908096707397	21.00228261298068
salazar_srf	4	104455450.20893943	0.28504306512017047	1.1995066434175217	18.53606675677956
salazar_srf	5	85163773.25950862	0.30065207864303123	0.8849219515658339	17.811166586970263
salazar_srf	6	74401718.96401033	0.17714526551845297	1.1142012123405893	16.351921472144312
salazar_srf	7	68236432.44114277	0.16725580122299977	0.910011073788839	14.585063694797004
salazar_srf	8	61464795.55960698	0.14631936522073327	1.0007259174472742	13.621610116217983
clr_salazar_srf	3	23083.163741103017	0.15523549840200315	1.9126964416744487	5.310804221305238
clr_salazar_srf	4	20530.239619123407	0.1655993107858814	1.655003906247411	4.9110581400971
clr_salazar_srf	5	18576.410673830833	0.16414870380076582	1.572768547698287	4.571491955932231
clr_salazar_srf	6	16937.831306344204	0.15064997896766846	1.3891820292106873	4.3149095082836135
clr_salazar_srf	7	15706.299856314059	0.13143130231866318	1.4638190971135878	4.016702303097368
clr_salazar_srf	8	14169.503743668352	0.12011412903672052	1.2852683182561924	3.991238505129845
stress_srf	3	510470045.24499893	0.44150091411082176	0.791244534155853	25.579397497640947
stress_srf	4	337245467.63562155	0.3530593707516202	0.8581843473154985	29.30768123643704
stress_srf	5	250834681.9184642	0.3509360171120442	0.7243049292351522	30.56940671078355
stress_srf	6	197117300.09457773	0.3164792143462953	0.8118447787226915	31.183288324841698
stress_srf	7	166466898.4175166	0.2892547922631292	0.6865766200408533	30.194402382056627
stress_srf	8	141986667.32304955	0.24403937405866477	0.8070099751152304	29.565703148521656
clr_stress_srf	3	8032.335532498617	0.21475081084226164	1.6182053040574482	6.834323189987991
clr_stress_srf	4	6750.624934717414	0.23489188137923458	1.223120290240425	6.865995955882574
clr_stress_srf	5	5497.078621570572	0.23655694343672154	0.9725158711922809	7.505800355966361
clr_stress_srf	6	4517.7850574546055	0.24408454432562762	0.9368077713130609	8.054449070739999
clr_stress_srf	7	3768.158329007786	0.27829060269888445	0.9324280703281632	8.474602922792377
clr_stress_srf	8	3196.0476118620763	0.2925877829794882	0.9224853293530006	8.754464301520118
