matrix	n_clusters	inertia	silhouette_score	davies_bouldin_score	calinski_harabasz_score
guidi_epi	3	4909915782.026346	0.22322924438221284	1.519899182384923	39.331431587086996
guidi_epi	4	4117197727.4373097	0.22219906614489934	1.4009656598673477	36.292685818838564
guidi_epi	5	3658115887.312765	0.20326186432095666	1.3358326116339128	32.87482689216372
guidi_epi	6	3230358994.0409226	0.21634722909971835	1.1492307370773818	31.595256952339646
guidi_epi	7	2900766760.9464626	0.220125168808838	1.1707853518649143	30.497319671243343
guidi_epi	8	2626882815.787018	0.2285349352418833	1.1215834331255552	29.70122019556785
clr_guidi_epi	3	1703678.4204289888	0.07769347236133171	2.716964564274292	6.604096458462361
clr_guidi_epi	4	1649164.875255036	0.06711298326196094	2.893678832899821	5.420302116234504
clr_guidi_epi	5	1603300.8519122433	0.05427425015375469	3.095142479002699	4.7253109883091025
clr_guidi_epi	6	1553106.8601269643	0.0509902375906941	3.1186450007863384	4.385425847333015
clr_guidi_epi	7	1528270.4935747404	0.039357983094784714	3.150014299278407	3.8880130263507926
clr_guidi_epi	8	1485480.8635257725	0.04809770845992916	2.9403907102093876	3.715453022325425
M0_epi	3	97654021099.23346	0.20930587335937997	1.4855527537340005	38.90507336421035
M0_epi	4	82348308770.28807	0.22130324352720604	1.3992285046620792	35.59983954723788
M0_epi	5	73577892716.59119	0.2390057807060927	1.2424258695063666	32.00011716043991
M0_epi	6	65905815183.112976	0.19136642407005963	1.3427567326328285	30.144973225208144
M0_epi	7	58115912227.705734	0.2076883576247079	1.158627339920568	29.950160220601127
M0_epi	8	53736827129.79786	0.20056473964250543	1.1923959136771336	28.35214495680895
clr_M0_epi	3	63856140.4823173	0.06975722199619314	2.6541748295848393	6.835334875250036
clr_M0_epi	4	61816086.16040918	0.06688170248148179	2.8811485020565875	5.575952594799237
clr_M0_epi	5	59856851.97859536	0.06104948349017833	3.021606006582318	4.9466225196548
clr_M0_epi	6	58303489.30109854	0.04261765839975191	3.099575856710448	4.450722937442625
clr_M0_epi	7	57019066.87670332	0.05663314781219466	2.8626038031146406	4.050337760938996
clr_M0_epi	8	55962062.04338971	0.03582757944449289	2.8751774115623427	3.7094827279899825
M1_epi	3	55010820846.4774	0.23027971442750805	1.3194130026507922	42.2343308369795
M1_epi	4	46721374637.16879	0.22788409058950185	1.4178638971082562	37.72960442684906
M1_epi	5	41540672969.48314	0.2536770106116013	1.2012741986765803	34.0351900433064
M1_epi	6	37073388847.17949	0.22176210058218243	1.1849412946314726	32.11769511987761
M1_epi	7	32758779993.701813	0.2225147764722842	1.1691412260135332	31.698565191527084
M1_epi	8	30111342925.198128	0.21600012231031698	1.152028718396512	30.198937389231777
clr_M1_epi	3	20061988.379268765	0.07632847942426703	2.604178845523547	7.127118873968215
clr_M1_epi	4	19387561.81285736	0.05184513372138774	3.168827269786303	5.832878030326037
clr_M1_epi	5	18786119.57030683	0.0518253155995178	3.176344263002524	5.1252840514740425
clr_M1_epi	6	18339360.104093432	0.06010775932392062	2.8360237794137397	4.549023167552745
clr_M1_epi	7	17900835.58643926	0.054377896531433566	2.8846814191845493	4.167071716644242
clr_M1_epi	8	17521970.55894115	0.03889816725468393	3.085447368402493	3.8510680741711503
salazar_epi	3	614396253.6380228	0.27257674218877326	1.207327280430863	38.88827636986193
salazar_epi	4	509680104.4122237	0.25490754831593254	1.20102673944079	36.637095097233164
salazar_epi	5	446195019.2236013	0.24383131519416557	1.2872254126352065	33.96606577707399
salazar_epi	6	391515747.8127687	0.2148854273427695	1.1807512439142005	32.88515114640426
salazar_epi	7	350780248.94593954	0.2179852911269647	1.1982515095031516	31.78142822223158
salazar_epi	8	326909665.94961184	0.19888260405023936	1.212364277514144	29.703981488890765
clr_salazar_epi	3	89053.89399313422	0.15754532882003736	1.959282711192199	13.025010194848178
clr_salazar_epi	4	82538.1481415663	0.12033176843798297	2.1355283920270898	11.468983531207027
clr_salazar_epi	5	77073.27790854171	0.10958127214625496	2.1767955827683307	10.573256180678188
clr_salazar_epi	6	73324.80364671902	0.1073683652429986	2.135143579274302	9.622293481450946
clr_salazar_epi	7	70204.06373510469	0.10448779384742571	2.052063933792487	8.87299614817753
clr_salazar_epi	8	66267.64486637512	0.12091141451098304	1.9084280731981949	8.636607738486424
stress_epi	3	1335069014.3433175	0.32417277372265335	1.0375990031789082	56.98303724066041
stress_epi	4	1108064609.3798907	0.2454220537129191	1.2960281093497883	50.96902383312671
stress_epi	5	998401386.9186876	0.24092453313018147	1.2889603507810647	44.1996399277783
stress_epi	6	904767889.7064724	0.20398811286224428	1.2536780474510965	40.24616216938186
stress_epi	7	816819631.7195749	0.20745086570782648	1.1475137605335395	38.150130558132325
stress_epi	8	730242125.456513	0.2159489936293306	1.0614136470790876	37.480440235203766
clr_stress_epi	3	29557.982379876492	0.1816828275526169	1.7893757306708065	17.470772396244882
clr_stress_epi	4	26928.378790989023	0.1725145928249037	1.691528396661719	15.368392205047584
clr_stress_epi	5	25206.52664976816	0.16783376869971775	1.6032126091951049	13.58448941251137
clr_stress_epi	6	23377.144275407416	0.19850580557237538	1.6390528467192105	12.860240345935122
clr_stress_epi	7	21820.8036047766	0.1978242038691694	1.59347662947738	12.304088708646287
clr_stress_epi	8	20382.61124935523	0.21310745466397335	1.4642364154820082	11.957518954472842
