samples	CHL.chlor_a	FLH.nflh	KD.Kd_490	PAR.par	PIC.pic	POC.poc	RRS.Rrs_412	RRS.Rrs_443	RRS.Rrs_469	RRS.Rrs_488	RRS.Rrs_531	RRS.Rrs_547	RRS.Rrs_555	RRS.Rrs_645	RRS.Rrs_667	RRS.Rrs_678	SST.sst
TSC045	0.511477640088724	0.0952725593425032	0.0676020391085553	53.555264738778	1.15692084656465e-05	137.514192395977	0.00231191923280583	0.00289920494560879	0.00332459269963683	0.00335085800569297	0.00224951106969809	0.00182110290751441	0.00158112331628357	0.00017202127902488	0.000234286584990124	0.000279592707324717	26.7191320558421
TSC056	0.199724648832058	0.0573946513255318	0.0374551010946209	53.7547953605001	1.06712492842402e-05	57.3733748752548	0.00514185800117113	0.00493757228740118	0.00492200085886907	0.0044736131048991	0.00203696004982657	0.00155887841838055	0.00128493964356197	0.000186143727968816	0.000216735564626273	0.000232082503363036	28.4793871185381
TSC060	0.110348649627092	0.0506579676780812	0.0340081624061877	50.9118564499575	3.98141063535187e-05	43.6631705893242	0.00976161309154818	0.00793396003493807	0.00703928656780915	0.00595163350933072	0.00251147025271018	0.00193281719294664	0.00158008249995966	0.000293021278719384	0.000213755972797061	0.000220613115636891	30.6708156409844
TSC062	0.0881881244024452	0.0378628656866827	0.0293448972178692	52.8814483802428	2.44671676167557e-05	36.5529664017412	0.0111649804349438	0.00840287840110111	0.00726263350602076	0.00597953146844396	0.00230010290630505	0.00174491923423737	0.00143324576563651	0.000272041686935618	0.000178858013701496	0.000186715156538802	30.9721931852685
TSC065	0.0723988021134722	0.0469726105494578	0.0284979584637545	49.2040196341458	4.06100247188561e-05	34.9162316834744	0.0124021641052896	0.00931177635799003	0.0079329600349406	0.00645685799785107	0.00246383759976921	0.00185020494825726	0.00152096005112934	0.000270184544083164	0.000197266176920326	0.000209143727910747	29.5315299521638
TSC068	0.0648535692646187	0.068723936996061	0.024744897334075	39.7923253095633	1.65283921265951e-05	30.112149979235	0.0129428783896387	0.0095150620717625	0.00805214370810908	0.00636202126339663	0.0021971029065651	0.00161763352027302	0.00135836821480515	0.000194327401417542	0.000167980462708551	0.000192449850401874	27.5601524452071
TSC070	0.179794862106138	0.0518644472652582	0.0361999990855111	39.1511824219678	1.06916574474539e-05	51.3978645821311	0.0068677151396709	0.00540426616377392	0.00514659269503672	0.00457118453322418	0.00202787841719643	0.00155151107146037	0.00134167433729628	0.000200184544259897	0.000167939646382124	0.000184878421849562	27.5519381596764
TSC071	0.201739934634189	0.0614772533505801	0.0389551010567277	37.8039374600179	9.82834939609997e-05	56.9407218075833	0.00655724575269966	0.00526485800086058	0.00514634779707816	0.004714266165516	0.00222518453914726	0.00170908249963397	0.00147920494919395	0.000202449850376626	0.000171715156576673	0.000248123319649067	27.2188259222241
TSC073	0.170903352602404	0.0503517942098759	0.0341510195454359	34.0825087118309	1.15283921392189e-05	49.0468441389349	0.00686732738456984	0.00554530697974435	0.00522714371524151	0.00469269473699903	0.00203279678453095	0.00152977637763769	0.00133957229648526	0.000138858013802487	0.000158266177018792	0.000163674340270444	24.258366804722
TSC078	0.267872458361849	0.120782967407241	0.0495367334424744	26.4859777387702	1.45692084580722e-05	73.3917424608858	0.00569893963241769	0.00434375596236981	0.0041851233097091	0.00400761310607564	0.00221347025346255	0.00173220494855518	0.00154204168372918	0.000140184544411382	0.000200449850381676	0.000265939646134697	21.7188260451586
TSC085	0.384206194962774	0.16885653865014	0.0585938760708146	19.7481815003747	1.5610024781975e-05	94.3080693031756	0.00450671514563185	0.00321432739379277	0.00319849065913888	0.00326887841406321	0.00202444984577652	0.00161934780598298	0.00147718454103578	7.64090343683184e-05	0.000208164136076485	0.000296858013403575	21.1295403440445
TSC089	0.484400040032912	0.213841487455989	0.0678938758358768	21.0682836038925	2.23651268057364e-05	166.348886703198	0.00442281718666	0.00292359270064926	0.00289304168031823	0.00308540902677132	0.00212883760061501	0.00170575596903012	0.00156596005101573	0.000122939646495738	0.000250102911480804	0.000377490666261222	15.5074996533804
TSC092	5.51380830151694	0.452163272249816	0.463853049506576	40.9801825088406	0.000294467166935071	785.434610214008	0.00133969474546454	0.00136161311275614	0.00163422535696582	0.00195583760105179	0.00247969474258632	0.00244651106920071	0.0023983682121794	0.00055967433927064	0.000605123318747729	0.00087887842009738	14.7546425273509
TSC102	0.166793845289824	0.147407916284001	0.0387571418780551	36.4144067817738	1.78141064090633e-05	51.263170702573	0.007434776362729	0.00593298044815333	0.00538169473525947	0.00475073555317902	0.00226493964108771	0.00169751107109176	0.00144826617376185	0.000135164136260792	0.000194143727948618	0.000271694748160984	16.6171935061278
TSC110	0.180417499219885	0.108437151128393	0.0402142846983874	40.5803253469913	2.648757577492e-05	54.66112993688	0.00701971513928713	0.00575136820371389	0.00529463351098949	0.00473018453282275	0.00230581719200491	0.00174491923423737	0.00147067433697059	0.000145633523989462	0.000183592707567093	0.000237511074777901	20.2949995463714
TSC117	0.113290912414692	0.063215416609173	0.0326040808090047	51.9703871124799	6.14059430336984e-05	44.5141910101686	0.00910677635850761	0.00788579676975355	0.00729232738349681	0.00620271514134986	0.00259775596677804	0.00195987841736812	0.00160204168357769	0.000206878421794017	0.000202388625886985	0.000229817197246306	24.4138259849207
TSC126	0.0571299895112004	0.0419489370994727	0.0249448973290225	49.7101012908364	3.09569635187379e-05	30.459088759915	0.0127601845125489	0.00999818451952232	0.00844434778875151	0.00674906207874598	0.00238263351834158	0.00174932739749154	0.00143161311257941	0.000189184544287669	0.000178817197375069	0.000186572299396305	23.6510198795218
TSC135	0.08731079215602	0.051195722778045	0.0298510196540631	49.8551625222162	4.90998206157888e-05	38.4774562263367	0.0106910008443037	0.00866406207391107	0.0077152661579392	0.00636496003889942	0.00253167433429182	0.001889511070607	0.00156726617346141	0.000209858013623229	0.000209837605460015	0.000231572299282691	21.224438301107
TSC140	0.51030819178844	0.128857967376053	0.069771426808854	59.666101763721	0.00110165083836652	116.150926771517	0.00897463350169838	0.00763491921936655	0.00758398044398495	0.00775136819866438	0.00524593963356141	0.00435440902356741	0.003756388616914	0.000412327400867145	0.000396613115192534	0.000442674339566036	8.10673451267791
TSC141	0.104827996191322	0.0712834778025019	0.0310428563586486	35.6733455220855	0.000111814106171736	44.432558355891	0.0100265314582263	0.00855289880888561	0.00791322534111287	0.00686610289477701	0.00284091923147023	0.0020833682129747	0.00177347025457345	0.000135123319934365	0.000180755972880378	0.000200225360586324	1.99178566976583
TSC145	0.137406726424791	0.110063426632316	0.0341673460756357	30.9217738678265	0.000102242677624473	50.3999053835869	0.00907006207288602	0.00765140901524328	0.00712867432268551	0.00635557228382108	0.00278234780304668	0.00204549066204993	0.00173798045874468	0.000155531483148145	0.000219674340129057	0.000246021278838048	0.224234688865515
TSC147	0.794972357093071	0.195302814058202	0.0881285692022565	43.2796315976504	0.000158242677483087	152.252968125806	0.00349820494409646	0.00326789882222895	0.0035203273930202	0.00362867433152216	0.00291902127208937	0.00250091923232865	0.00226698045740909	0.000313184543974599	0.000367776380571462	0.000448980461999094	17.8126526630807
TSC148	0.096085533575744	0.0523987329774804	0.0312367339047713	43.7663254983181	4.20385961438207e-05	40.6203134011249	0.0104857559468628	0.00838693962563114	0.00743740901578358	0.00626698044731006	0.0025522253546481	0.00191836821339129	0.00162379678556358	0.000208796789136112	0.000198449850386726	0.000215776380955225	21.3238260539876
TSC149	0.0127229559311301	0.0356979677358604	0.0196938770535112	46.1563256118371	5.52426777431367e-05	18.6917416457923	0.0213793069397673	0.0155097763423416	0.0117426539028731	0.00820226615670964	0.00234400086537789	0.00169726617313319	0.00140836821467891	0.000176776381053691	0.000168164136177475	0.000175000870854092	24.032958646495
TSC152	0.0138946278400871	0.0403261309832914	0.0198408158253094	40.4431620751702	4.34671675687854e-05	18.9182722614128	0.021730960000104	0.0151603477717952	0.0114507355362631	0.00804651105506207	0.00231181719198976	0.00167879678542472	0.00141055188814279	0.000199204952425635	0.000172817197390217	0.000184633523890996	24.7483157733626
TSC153	0.0265356681442686	0.0549660799063401	0.0218367341422352	43.5311826300066	5.38345144813858e-05	23.8366396816409	0.018091429397048	0.0129558171651162	0.0104002661511602	0.00772710289260319	0.00244700086511784	0.00178367433618034	0.00149691923486351	0.000200776380993097	0.000183919238178514	0.000204021278944088	23.7949994681403
TSC156	0.142279445060662	0.120256487817438	0.036869386823703	46.3225705176924	7.00385960731275e-05	52.0141911219273	0.00919471513379579	0.00719114371028289	0.00672932738491825	0.00599575595819891	0.00274240902763732	0.00207214372320712	0.00174014372404534	0.000208898829952181	0.000236021278863295	0.000298858013398525	25.2457647418356
TSC159	0.259951636347236	0.131824293895209	0.0541183659797938	51.2959381008535	6.54671675132407e-05	75.8243955583597	0.00643373554892986	0.0053617355516364	0.00505412330751508	0.00469938861453315	0.00277155188470659	0.00218153147803299	0.00185434780538966	0.000303062095020564	0.000271776380813839	0.000325000870475378	25.7022953438763
TSC163	0.180508971974558	0.167569395797969	0.0496387742562231	42.4846927843826	0.000150936555052553	63.9223545646789	0.00901881717505621	0.00683781718056271	0.0061315314680602	0.00544091922490587	0.00301065392491925	0.0023545314775962	0.0019825110703722	0.000338796788807894	0.000313592707238875	0.000382755972370377	26.718978994621
TSC167	0.249615133721001	0.201166946688615	0.0527408149941855	47.7018358893265	5.41814532560201e-05	73.4141914408122	0.00680128656841004	0.00541773555149501	0.00511291922573399	0.00473842943076111	0.00270059270121228	0.00212851107000359	0.00180232739735773	0.000244878421698076	0.000279470258345434	0.000355490666316766	24.3637749656313
TSC170	0.116309586076104	0.0776610798186864	0.0337693869020156	37.5141007115575	4.2569208387379e-05	44.9386808124124	0.0102342661515793	0.00770673554571584	0.00691322534363763	0.0059939600398361	0.00257481719132575	0.00194244984598355	0.0016564090303792	0.000220960054411525	0.000207347809547934	0.000241531482931016	23.5715300853801
TSC173	0.032775747817846	0.0434928146445303	0.0212448974224924	30.4829167041248	2.17528819093229e-05	22.5101090496292	0.0171807151136331	0.0117250620661828	0.00925585799078428	0.00684826616012817	0.00211618453942246	0.00153716413272108	0.0013074906639132	0.00017067434025277	0.000167429442301779	0.00017855189125329	24.2437749683135
TSC184	0.142737943298963	0.100133171568628	0.0355897950192935	43.545998957241	1.70590043701534e-05	48.2407216779432	0.00905081717497542	0.00667736820137597	0.0061297559578606	0.00538324575566372	0.00237700086529458	0.00180487841775945	0.00151363352053559	0.000193960054479694	0.000212980462594937	0.000255225360447463	26.6043871604476
TSC191	0.238819360428927	0.16035827337684	0.0494918354844249	43.1525703671255	1.47936982534238e-05	66.4570484799998	0.00709255187379712	0.00509604167475619	0.00472910290017242	0.00431465392162696	0.00233073555928894	0.00181632739732239	0.0015420825000556	0.00016440903414614	0.000191286585098689	0.00028355189098819	26.6683667508543
TSC199	0.259437737720353	0.124821334738583	0.0531551006980055	47.8720807953719	1.55283921291199e-05	73.2876608266818	0.00632575595736574	0.00481849065504877	0.00463704167591505	0.00421910290146004	0.00243565392637098	0.00192293964195117	0.00164128658143779	0.000210531483009284	0.000240388625791044	0.000306694748072617	26.4433157354764
TSC207	0.219399515615434	0.0991253144296637	0.0465877539251351	49.6364074097851	1.46508411109273e-05	65.2794974420448	0.00690818452732382	0.00516571514396803	0.00499226616481412	0.00453944983942675	0.00240326617135071	0.00186779678494754	0.0015721437244695	0.000211878421781393	0.000235225360497958	0.000283776380783542	26.585152467
TSC210	0.220334725264384	0.102013579724631	0.0471857130937029	55.1691627746177	2.82426778113051e-05	67.0958239997224	0.00647075595699965	0.0053458988169825	0.00519004167451886	0.00474961310420226	0.00253720494652275	0.00197671515201949	0.0016433682140856	0.000232776380912304	0.000249898829848666	0.000295919237895741	25.9397953385677
TSC213	0.0979134904182687	0.0451442432095806	0.0309204073821501	35.216855704485	2.33855349664254e-05	39.1509256241273	0.0103039600289544	0.00834432738084077	0.00730967432222853	0.00597681718273653	0.00236661311021876	0.00179412331574579	0.00149834780628847	0.000204960054451922	0.000187470258577712	0.000199653932016339	24.7859688337455
TSC216	0.25587192147362	0.0738560288129743	0.0495469375238493	31.9211208540685	5.69365552898805e-05	74.1978649218776	0.00568969473448185	0.0053426335108683	0.00525785800087825	0.00491057228746935	0.00269842943591162	0.00212247025369231	0.00180785800958867	0.0002167763809527	0.000242225360480285	0.000267796788987152	18.4417342816727
TSC219	0.197438794891445	0.137623375505464	0.0510775497300807	37.1055904880727	5.32426777481862e-05	63.9448035446053	0.00795920493283352	0.00606020493762803	0.00538361310260157	0.0047712865735353	0.00268428657880447	0.0021123886210647	0.00181514372385599	0.000258735564520233	0.000252286584944678	0.000322531482726511	25.9326014611775
TSC222	0.0862510045040019	0.0901014369134958	0.0358326521560155	34.9085903837208	0.000148344718324403	42.8203134339075	0.012719327369795	0.0094355314597184	0.00801236819800542	0.00660093963014036	0.00291698045576799	0.00222659270240901	0.00184602127479844	0.00031610291131417	0.00024279678905027	0.000286490666490974	26.0978055391176
TSC223	0.237265740426219	0.0829163349004301	0.0548367333085851	31.9151820782762	5.37732899917445e-05	71.4672526362903	0.00612467432522037	0.00533377636803352	0.00487098045083462	0.00441410290096771	0.00258134780355416	0.00207447025381349	0.00175420494849964	0.000314878421521343	0.000241449850278161	0.000268592707352489	26.830611645187
TSC224	0.289558522023109	0.0938908756743702	0.0528877537659837	34.5223454674159	0.000331099819903807	75.2631710602008	0.00812516411608798	0.00705289881267274	0.00650818452833373	0.00574579677515653	0.00316812331227678	0.00258073555865775	0.00222128657997343	0.000369858013219268	0.000320674339874057	0.000320776380690126	27.3320402054078
TSC227	0.164305770883755	0.0704525594383642	0.038932652077703	33.1693658113161	1.45283921316447e-05	49.4733747575356	0.0069213273844335	0.00579612330564171	0.00525838861312181	0.00450730698236505	0.00210975596801012	0.00161881719373942	0.00143320494931008	0.00014675597296622	0.000199755972832407	0.000225919238072474	24.8065810781828
TSC229	0.328883427138231	0.139878477537571	0.05732040671523	21.0978346257043	1.1059004385302e-05	82.8611303570927	0.0037771233107392	0.00345226616870224	0.00332161310780762	0.00320867433258256	0.00198820494790884	0.00156844984692781	0.00141014372487851	0.00010157229961091	0.000245531482920917	0.000316980462332362	14.7896425265686
TSC231	0.179037640821569	0.107061538888808	0.0421530601596139	22.1118346738667	5.5589616517771e-05	55.0284768811294	0.00677877636438524	0.00579057228524757	0.00525091922538557	0.00462147024738294	0.00231632739606001	0.00177240903008633	0.00149508250017427	0.000106531483271858	0.000241184544156382	0.0003183682174309	19.2319383456429
TSC233	0.181289821102911	0.0713329165778212	0.0410142846781777	27.8816920907774	1.14467594863638e-05	52.1039870416327	0.00628336820237072	0.00537634779649746	0.00486418453248443	0.00422508249328168	0.00205124576407621	0.0015755518877262	0.00137165392905732	0.000121613115886842	0.00017444985044732	0.000209837605460015	20.2030097525092
TSC235	0.202851553504564	0.0824462328614294	0.0462857131164388	38.9516313920814	2.481410639139e-05	61.1060279921001	0.00607391922330769	0.0054643682044385	0.00503377636879094	0.00448475596201382	0.0023565927020808	0.00183073556055131	0.00158530698974239	0.00015728658518453	0.000223123319712186	0.000264164135935099	18.7723465191809
TSC237	0.224123107839604	0.0824670491878796	0.0474897947186742	33.8485291088808	2.32834941503565e-05	65.5019464249514	0.0054716335105426	0.00503955187898044	0.0047653682062033	0.00435393963581349	0.00233187841642891	0.00181547025446741	0.00156330698979794	0.000156388626003124	0.00023108250336556	0.000276306993047298	17.0991322708658
TSC239	0.172201237356176	0.0592126105021839	0.0366693868287554	39.1993456895615	1.47120656005687e-05	50.8182727367598	0.00594463350934839	0.00565455187742772	0.00532206208234881	0.00465816412484132	0.00210371515169884	0.00159100086727904	0.00136620494947924	9.46947486078657e-05	0.000184898830012775	0.000206470258529741	16.813928195608
TSC242	0.339943835929948	0.146659395878728	0.0611040800890341	28.4545288526795	1.95283921190209e-05	91.5978651811578	0.00428734779924692	0.00410149065685902	0.00391124575938016	0.00365459269880366	0.00235228657964269	0.0018576743359935	0.00161914372435084	9.53069935042791e-05	0.000256429442077076	0.000318735564368748	14.2743364156376
TSC245	0.215417402587375	0.0703406716836943	0.045281631509151	36.4803659685802	2.314063700786e-05	61.2978647296526	0.00572216412215497	0.00534879677615886	0.00500651106273733	0.00445602126820882	0.0023031437226239	0.0017816947443486	0.00155608250002026	0.00016030699334017	0.000206021278939038	0.000240939646197816	10.772703840844
TSC248	0.567062051624668	0.0764858247211847	0.0784857123029984	37.2365088616379	0.000258242677230611	144.720314952336	0.00450324575788551	0.00436298045211719	0.00426647024827923	0.00428291922782953	0.00313969474091998	0.00266689882374633	0.00242018453865494	0.00043934780896219	0.000420470257989443	0.000407837604960113	9.3396936687926
TSC251	0.3750526316616	0.0447227125989638	0.0617653045621261	36.878263946663	0.000273793697599512	128.787661653696	0.00448644983956057	0.00483893963458898	0.00507632738909168	0.00490440902217879	0.00311022535323928	0.00255683759953441	0.00230508249812921	0.000411245768216814	0.000430551890617051	0.000399694747837815	1.22596936035255
TSC254	0.7334188101243	0.153656283606807	0.0948163241353504	31.8018147259528	0.000202610024309845	156.501947780957	0.00385451106564585	0.00374471514755572	0.00366542943347018	0.00361898045399561	0.00291808249658154	0.00257875596682601	0.00239914372238153	0.000403266176400226	0.000458388625240647	0.000509715155723305	2.16581627812084
TSC257	0.286662116646767	0.0783298043058995	0.0558775496088225	36.3131414708415	0.000234589616065839	91.693783549934	0.00576069473430259	0.00566516412229888	0.00545455187793267	0.00505408249118866	0.00302996004731948	0.00242947025291721	0.0021630416821613	0.000394898829482576	0.000451531482400817	0.00044236821711783	2.73826524491745
TSC259	0.674580644740134	0.22837475270598	0.119514282695101	10.7647933185847	0.000387569207516338	103.677457197892	0.00728765391412086	0.00548306208194232	0.00473289881853018	0.00437781718677361	0.00324963351615262	0.00276102127248828	0.00252722535471121	0.0006466947472142	0.000775531481582796	0.000730347808227486	0.804846920785779
TSC261	0.583908748717941	0.0915074062958206	0.088332650829754	17.4719977187924	0.000248344718071927	144.591743521849	0.00394622535112858	0.0038525110656509	0.00390377637164392	0.00356514371943766	0.00259700086473913	0.00219573555962978	0.0020198376008902	0.000382062094821108	0.000520960053654098	0.000475592706829864	0.529438763676325
TSC265	1.84151456915602	0.189553171223266	0.15049183293295	10.1882218626276	0.0046191814417305	252.632561458313	0.00675416411954942	0.00763867432139788	0.00878771513482336	0.00940334778633027	0.00996257227471428	0.00965247023468088	0.00910522533810336	0.00332804167921996	0.00292079678228897	0.00219881719227506	0.852551001352163
TSC267	0.515769985561468	0.209758885430941	0.0739224471121537	6.73405843325748	0.000263916146604042	136.557049524571	0.00338489882193355	0.00292240902718286	0.00303234780241549	0.00293969474142493	0.00215922535564033	0.00176130698929803	0.0015411845408742	7.66947486533113e-05	0.000277266176718346	0.000380858013191495	5.14841825227082
TSC268	0.661565742018271	0.0920252124162697	0.0799816306325552	9.38758917153832	0.000978201859086358	478.403993393998	0.00146726617371388	0.00163724576512146	0.00205751107018284	0.00262744984425409	0.00206634780485441	0.00171089882616	0.00154342943882771	3.77355650782044e-05	0.000323449850071131	0.000344796788792745	2.95183666871519
TSC272	3.95035487170122	0.0486656717674086	0.36083876639465	37.4026109103437	0.000110854922500688	461.977462536978	0.00124716413345326	0.00142600086769562	0.00147812331654362	0.00162422535699107	0.00179587841778218	0.00175304168319645	0.00171916413226158	0.000815592705971447	0.000822653930443415	0.000781755971362999	8.06173451368374
TSC281	0.568145592601932	0.0764814879865076	0.0754244878905355	11.9620790897384	0.000153589616270345	137.877457707512	0.00394587841235395	0.00375251106590338	0.00391391922876117	0.00401426616728333	0.00296455188421932	0.00247061310995619	0.00222379678404873	0.000213225360553503	0.000350388625513321	0.000387796788684181	2.32275505012319
TSC282	0.69887777007356	0.264736538279828	0.0912489772866936	36.3709986164467	0.000132263085711944	131.301947405448	0.00413922535064131	0.00378681718826574	0.0035577967806807	0.00347310290334351	0.00277724576224324	0.00245087841612846	0.0022247967840462	0.000291184544030144	0.00034179678880032	0.000474225359894541	9.73663243543053
TSC285	6.0544092545704	0.471533731358676	0.770365286661384	34.0758964666189	0.00098420185907121	579.830525517616	0.00126959270482521	0.00131742943939831	0.0013409600515838	0.00140732739835501	0.00156683760203392	0.00159722535705924	0.00163710290797897	0.000286551890980616	0.00044436821711278	0.000782633522381191	2.47760198543761
