samples	CHL.chlor_a	FLH.nflh	KD.Kd_490	PAR.par	PIC.pic	POC.poc	RRS.Rrs_412	RRS.Rrs_443	RRS.Rrs_469	RRS.Rrs_488	RRS.Rrs_531	RRS.Rrs_547	RRS.Rrs_555	RRS.Rrs_645	RRS.Rrs_667	RRS.Rrs_678	SST.sst
TSC152	0.0140308081172407	0.0308625085708627	0.0198999994972837	40.0679987920448	4.09977798199179e-05	19.0999049171805	0.0217080008164885	0.0151280008331014	0.0114720008423319	0.00805900085094891	0.00232700086542081	0.00168900086703161	0.00142200086770572	0.000208000870770775	0.000176000870851567	0.000183000870833894	24.7899994459003
TSC153	0.024052725173533	0.0685600084252656	0.0212999994619167	44.1869989876868	5.89977797744723e-05	22.899904973805	0.0185840008243758	0.0132620008378126	0.0106150008444956	0.00781100085157505	0.00243800086514057	0.0017580008668574	0.00146900086758706	0.000185000870828844	0.000180000870841468	0.000206000870775824	23.7749994685873
TSC156	0.141366638243198	0.126657508200879	0.0370999990627752	46.3739990915637	7.39977797366009e-05	52.3999054133892	0.00922400084800756	0.00727400085293084	0.0068110008540998	0.00607400085596055	0.00278900086425438	0.00210900086597121	0.00177800086680691	0.000215000870753101	0.000238000870695032	0.000301000870535972	25.1599994376302
TSC159	0.274107813835144	0.12797500819579	0.0551999986055307	51.0249993124744	4.79977798022446e-05	78.2999057993293	0.00600000085614738	0.00508400085846006	0.00483700085908367	0.00454000085983353	0.00272600086441344	0.0021500008658677	0.00182900086667814	0.000296000870548596	0.000271000870611715	0.000336000870447606	25.7549994243309
TSC163	0.186763852834702	0.197207507928397	0.0514999986990006	42.8209989228053	0.00017299777948665	66.2999056205153	0.0085720008496537	0.00675200085424876	0.00610900085587218	0.00542100085760922	0.00307400086353482	0.00241900086518854	0.00206400086608483	0.000371000870359239	0.000355000870399635	0.000384000870326417	26.814999400638
TSC167	0.235327154397964	0.16478000805364	0.0511999987065792	48.0319991703145	5.09977797946704e-05	71.8999057039618	0.00673400085429421	0.00538800085769253	0.00510500085840704	0.004743000859321	0.0026870008645119	0.00210600086597879	0.00177800086680691	0.000236000870700082	0.000269000870616765	0.00033300087045518	24.3699994552881
TSC170	0.118517622351646	0.0787175083860348	0.033899999143614	38.3679987112992	4.59977798072941e-05	45.0999053046107	0.0100570008459044	0.00759800085211282	0.00680500085411495	0.00591900085635189	0.00254700086486537	0.00192900086642567	0.0016410008671528	0.000225000870727854	0.000208000870770775	0.000241000870687458	23.4849994750693
TSC173	0.0322617804631591	0.045950008512591	0.021199999464443	30.2919983277097	1.89977798754626e-05	22.2999049648643	0.0172510008277413	0.0117610008416023	0.00927300084788385	0.00684300085401901	0.00210600086597879	0.0015280008674381	0.00129800086801879	0.00016900087086924	0.00016700087087429	0.000189000870818745	24.1899994593114
TSC184	0.138825811445713	0.0828400083701126	0.0347999991208781	43.0459989334922	1.19977798931359e-05	47.1999053359032	0.00910100084831811	0.00672600085431441	0.00617200085571312	0.00541000085763699	0.00235400086535265	0.00179100086677408	0.00149800086751384	0.000197000870798547	0.000210000870765725	0.000243000870682408	26.5974994054995
TSC191	0.27800489962101	0.198865007921995	0.053199998656055	42.2689988965867	1.29977798906111e-05	70.29990568012	0.00645800085499104	0.0045170008598916	0.00414900086082071	0.003834000861616	0.00216700086582478	0.00168000086705433	0.00142100086770824	9.80008710484981e-05	0.000124000870982854	0.000257000870647062	26.8374994001351
TSC199	0.283308804035187	0.119432508228783	0.0564999985726899	48.5959991971031	1.39977798880864e-05	77.9999057948589	0.00607400085596055	0.00464900085955833	0.00452800085986382	0.00411000086091917	0.00247600086504463	0.00197000086632215	0.00169300086702151	0.000226000870725329	0.000254000870654636	0.000308000870518299	26.4474994088523
TSC207	0.220123693346977	0.10583250828131	0.0470999988101539	49.9459992612246	1.69977798805121e-05	65.8999056145549	0.00695600085373371	0.00518400085820758	0.00502000085862164	0.00455800085978808	0.00243600086514562	0.00189300086651656	0.00159400086727146	0.000215000870753101	0.000240000870689983	0.000284000870578893	26.564999406226
TSC210	0.222244821488857	0.0975875083131541	0.0475999987975229	55.3879995197058	2.69977798552645e-05	67.699905641377	0.00634400085527886	0.00531200085788441	0.0051590008582707	0.0047350008593412	0.00254400086487294	0.00198500086628428	0.00165000086713007	0.000239000870692507	0.000261000870636963	0.000300000870538497	25.8874994213693
TSC213	0.092450138181448	0.041870008528349	0.0302999992345576	35.2519985632971	2.59977798577893e-05	37.9999051988125	0.0104150008450006	0.00841800085004252	0.00737300085268089	0.00601600085610698	0.00236700086531982	0.00179300086676903	0.00149300086752646	0.000195000870803597	0.000189000870818745	0.000202000870785923	24.7649994464591
TSC216	0.256519302725792	0.0702600084186997	0.0497999987419462	31.7349983962486	5.99977797719475e-05	74.2999057397246	0.0056760008569654	0.00535000085778847	0.00527400085798035	0.00491500085888674	0.00271400086444373	0.00213700086590052	0.00181900086670339	0.000220000870740478	0.000244000870679884	0.000266000870624339	18.462499587331
TSC219	0.201155319809914	0.148842508115195	0.0514999986990006	37.1329986526398	4.29977798148684e-05	64.8999055996537	0.00785000085147658	0.0059670008562307	0.00533000085783897	0.00473300085934625	0.00268100086452705	0.00211100086596616	0.00182100086669834	0.000253000870657161	0.000253000870657161	0.000324000870477903	26.0024994187988
TSC222	0.0836059860885143	0.12500000820728	0.0373999990551965	35.1719985594973	0.000210997779390709	44.2999052926898	0.0131950008379818	0.00975900084665682	0.00821400085055757	0.00680100085412505	0.00310000086346918	0.002380000865287	0.00196300086633983	0.000347000870419834	0.000271000870611715	0.000363000870379437	26.0624994174577
TSC223	0.230389222502708	0.0873450083527132	0.0546999986181618	30.5709983409615	4.09977798199179e-05	69.6999056711793	0.00626400085548084	0.00542200085760669	0.0048280008591064	0.00438400086022739	0.00255900086483507	0.00205400086611007	0.0017420008668978	0.000325000870475378	0.000233000870707656	0.000265000870626864	26.814999400638
TSC224	0.178658597171307	0.0697500084206695	0.0444999988758354	34.6049985325662	0.000144997779557343	59.999905526638	0.00869000084935578	0.00745400085247638	0.00681700085408465	0.0058740008564655	0.00292500086391101	0.00231700086544606	0.00196200086634235	0.000284000870578893	0.000278000870594042	0.000319000870490527	27.3724993881769
TSC227	0.163641847670078	0.0694525084218185	0.0388999990173033	33.5559984827414	1.59977798830369e-05	49.2999053671956	0.00696700085370594	0.00581100085662456	0.00525500085802832	0.00451000085990927	0.00211400086595859	0.00162000086720582	0.00144200086765522	0.000142000870937409	0.000201000870788448	0.000226000870725329	24.8574994443916
TSC229	0.344422399997711	0.148162508117821	0.0585999985196395	20.5969978672219	9.9977798981854e-06	85.2999059036374	0.00358500086224467	0.00332800086289353	0.00319400086323185	0.00312000086341868	0.00196600086633225	0.00154700086739012	0.00139900086776379	9.10008710661714e-05	0.000240000870689983	0.0003120008705082	14.6224996731617
TSC231	0.195478811860085	0.134180008171825	0.044699998870783	22.5089979580371	8.09977797189276e-05	58.0999054983258	0.00595700085625595	0.00537900085771525	0.00481300085914427	0.00429700086044704	0.00228600086552433	0.00176400086684225	0.00146200086760473	0.000129000870970231	0.000299000870541022	0.000358000870392061	19.3574995673262
