matrix	n_clusters	inertia	silhouette_score	davies_bouldin_score	calinski_harabasz_score
M0_mes	3	41618496753.57089	0.5440931535579889	0.9365030225946714	37.670748261401286
M0_mes	4	34990992990.74313	0.23075238816531657	1.2263284430325536	31.42048282331388
M0_mes	5	29009596069.20668	0.2318035821859537	1.1873250718628583	29.511688778713474
M0_mes	6	23204850863.27549	0.24144986863012402	0.9084662103374911	30.446479492934976
M0_mes	7	20624540206.745842	0.22979483131010742	0.9322874667697995	28.439674096332382
M0_mes	8	18282185354.655342	0.18137644735643424	1.0499746463551394	27.295261261555055
clr_M0_mes	3	22451739.502440996	0.06864482467242712	2.9286008932316356	3.127891962784495
clr_M0_mes	4	21116052.542661272	0.0696411150206624	2.4283332306323	2.938956994228778
clr_M0_mes	5	19941977.228249215	0.05319585873718424	2.5215215276848264	2.800780422550585
clr_M0_mes	6	18922532.593803216	0.06273580233969346	2.3118651607691603	2.6728669500143205
clr_M0_mes	7	17991726.334109552	0.07196925272066487	2.2069093835729077	2.568857883284592
clr_M0_mes	8	17107642.860480383	0.0698756354168761	2.1061910789348985	2.4911817350380563
M1_mes	3	24070669337.501297	0.5430963920849532	0.9526344130144809	38.58500758734713
M1_mes	4	19965450667.055504	0.2420501249564934	1.202549527020964	32.73228622138735
M1_mes	5	16328168451.909609	0.24631081845889138	1.1679133169414153	31.211384988929684
M1_mes	6	13005828184.906057	0.2549991854391291	0.8918681024559477	32.264857169707504
M1_mes	7	11553777009.357704	0.2412944481203727	0.9147913594393949	30.113938345250588
M1_mes	8	10198402303.446865	0.18389312562721474	1.0642242505928046	29.00883478619627
clr_M1_mes	3	7504487.676370657	0.05560053112013682	3.106069104478918	3.173991394739576
clr_M1_mes	4	7030853.619552421	0.06228987563988169	2.776745282551091	3.02993923439882
clr_M1_mes	5	6681106.875447641	0.05567931896900703	2.585261625691884	2.7979190727057035
clr_M1_mes	6	6344065.589525612	0.06345642291735225	2.3326787717501447	2.663661256721753
clr_M1_mes	7	6045929.152065977	0.0678257887998717	2.3184777284293943	2.5420626578059493
clr_M1_mes	8	5763144.610217923	0.0703565695108705	1.9842568030378467	2.449914348609267
guidi_mes	3	1914852829.7979922	0.5250241481950871	1.017362994170954	33.51446785613587
guidi_mes	4	1588160488.3042216	0.2259426581126187	1.2391769862322186	28.767142634925847
guidi_mes	5	1275274574.2210977	0.2339020694644155	1.1366431927234326	28.35077154987858
guidi_mes	6	1083654602.973388	0.23820508371547516	0.9431695044820013	27.187546072832394
guidi_mes	7	948164744.9762418	0.2312967952678679	0.9098491828373437	25.963729575989305
guidi_mes	8	821714548.860767	0.1874062222944489	1.0558929953348783	25.64948424072159
clr_guidi_mes	3	684750.1576042831	0.07712715923893389	2.6603688475220615	3.5202080023542037
clr_guidi_mes	4	649614.4371576498	0.06531197126612279	2.6067014063290053	3.075712201795777
clr_guidi_mes	5	614159.2211062964	0.05916961600105631	2.633263211881693	2.8935764915403897
clr_guidi_mes	6	581885.4016406292	0.06050482561386968	2.4033825289977564	2.763634552882692
clr_guidi_mes	7	553056.0002919866	0.0659554506003769	2.2541365980467694	2.6492378774619247
clr_guidi_mes	8	528359.9002673223	0.06423869170072997	2.1604889529734255	2.527355228860169
salazar_mes	3	258154996.50040478	0.5868623349063721	0.761770628999049	55.887652912085244
salazar_mes	4	214382455.6806214	0.2696029836121425	1.0678240303094286	46.20338635318505
salazar_mes	5	183990604.7071147	0.24296668580403752	1.0928381285136408	40.77187665469104
salazar_mes	6	155990396.4707482	0.22347727239308685	1.1344744620030889	38.660149764235626
salazar_mes	7	138108918.768301	0.22280925571132856	0.9837634287569538	36.08204662243097
salazar_mes	8	120796455.03713559	0.22329383465307615	0.8361091244249331	34.995620737609585
clr_salazar_mes	3	45309.13185764341	0.10170946900985865	2.33625018913751	5.67291986614956
clr_salazar_mes	4	42591.177224660925	0.08718392437898895	2.085390035881984	4.704466568387349
clr_salazar_mes	5	39980.934585172494	0.07979544401245849	2.157587427926655	4.2447039677484195
clr_salazar_mes	6	37296.90892121935	0.07857813425607536	2.1474315619374087	4.04276647927305
clr_salazar_mes	7	35942.19840892516	0.07708928179011013	1.9057338915094786	3.6096532440753455
clr_salazar_mes	8	33376.99425502987	0.07805403023565383	1.870489793232358	3.596103497106588
stress_mes	3	622466280.6880202	0.5897746284486461	0.949570316099844	52.47494639364361
stress_mes	4	510453005.02835923	0.23666674034761948	1.236445680199047	44.24377832174131
stress_mes	5	398727672.4553003	0.2513594593857947	1.1205304050909786	43.854528100469096
stress_mes	6	358476200.03202355	0.23915384273103998	0.9645159456216278	38.72500699237019
stress_mes	7	319383437.3256904	0.1810614912625428	1.1210080392653328	35.87953681650754
stress_mes	8	284254058.65959144	0.16650539405232537	1.0200465909148502	34.12089167925399
clr_stress_mes	3	16975.95961837023	0.1430013472325042	1.8623792301148965	7.253197011367964
clr_stress_mes	4	15041.683656888992	0.1446762617776092	1.645708974777343	6.899662998161464
clr_stress_mes	5	13861.985164386104	0.15657113372049952	1.589434184434157	6.229302385346754
clr_stress_mes	6	12452.755801414427	0.16989234245206275	1.5222315978812935	6.185466464642462
clr_stress_mes	7	11691.994779293971	0.17630732068373992	1.450350290848414	5.701802390657733
clr_stress_mes	8	10650.279542638174	0.18025847985021864	1.28913651519975	5.668594005886555
