matrix	n_clusters	inertia	silhouette_score	davies_bouldin_score	calinski_harabasz_score
guidi_srf	3	1663092844.650167	0.3499622935311416	0.8408675955241858	18.77713506647037
guidi_srf	4	1201419717.5872178	0.382224706422693	0.7486478126881011	20.017024911923492
guidi_srf	5	919818115.4608035	0.27907286862015884	0.8257416003370986	20.76815973007445
guidi_srf	6	721719511.5119815	0.27237391917274056	0.9543509089742415	21.645421718483803
guidi_srf	7	618666672.7085574	0.27568598697058544	0.8372867628904677	20.80421959938117
guidi_srf	8	529815508.2798451	0.28042757160858245	0.765236338643842	20.444412972792623
clr_guidi_srf	3	513103.02523065463	0.08166443041711027	2.27037329283838	2.830819310171695
clr_guidi_srf	4	482360.119691781	0.07408690652559194	2.002884331889179	2.4855058588382914
clr_guidi_srf	5	449439.67392061534	0.0621459704614627	2.28589619227316	2.3815221823341077
clr_guidi_srf	6	424034.07712673733	0.06143760890262635	2.1619374882366293	2.2261797819631917
clr_guidi_srf	7	397863.0344300502	0.054252184827560924	1.9747290337614642	2.146950206493629
clr_guidi_srf	8	375118.3570378646	0.05668615466628383	1.8756006141019432	2.057523147347318
M0_srf	3	31616301341.57307	0.3111065656645974	1.23664376746727	17.873491169763852
M0_srf	4	22548588974.222343	0.3133416156313441	0.9857810343126228	19.573864798385095
M0_srf	5	17878801457.362446	0.29559345078023924	0.8942859435652558	19.435129411135357
M0_srf	6	14159311942.800644	0.26320216694505066	0.9774654014429472	20.10802139331739
M0_srf	7	12139458648.424328	0.2721914392461871	0.8633832764258855	19.36823850234426
M0_srf	8	10338720114.898626	0.27180906961578305	0.7673814093078336	19.19276247291551
clr_M0_srf	3	21199345.22553108	0.07199126230059445	2.592177812135503	2.645349738079974
clr_M0_srf	4	19554133.1475161	0.08008946794526972	2.2608480714873993	2.570314709203446
clr_M0_srf	5	18104603.524418697	0.08686860464444947	2.026073528492005	2.5023995399244403
clr_M0_srf	6	17077538.440108925	0.08897864328893847	1.7707697249445813	2.3261031043235474
clr_M0_srf	7	16146517.895640645	0.07286557184588424	1.9958992722283588	2.1857983298217376
clr_M0_srf	8	15135884.383108843	0.0681913141186063	1.8232250080944006	2.121592490353961
M1_srf	3	17490586223.78904	0.3296072218576779	1.2023825195358162	19.608312965416584
M1_srf	4	12576446405.370293	0.3276006591561303	0.9517942879380372	20.893154204065826
M1_srf	5	10096090650.22895	0.2915551659732499	0.780988688960698	20.304273566341713
M1_srf	6	7614622641.229923	0.2934805062964487	0.893965834112104	22.239614812704417
M1_srf	7	6548714972.067224	0.30056709736971515	0.8030980179352334	21.275593215123504
M1_srf	8	5583444174.560713	0.29104026647173226	0.7311498043719732	21.002304192963397
clr_M1_srf	3	6525697.452517003	0.0707750236473023	2.576634533454325	2.620560839206419
clr_M1_srf	4	5964104.805230359	0.08524069195645526	2.2121560571761067	2.6568191413444002
clr_M1_srf	5	5583685.201388465	0.0850413577342655	2.0250474411005013	2.4723278214872995
clr_M1_srf	6	5248083.402349461	0.07451560303305062	2.0097742923329713	2.327115921431664
clr_M1_srf	7	4964892.317670392	0.08458448139746746	1.602494491862528	2.183113253265435
clr_M1_srf	8	4661723.436687512	0.07295775721807701	1.6023982994972825	2.1106756732664254
salazar_srf	3	128291525.79703444	0.3345136843698541	1.0426123589252978	21.00155560260586
salazar_srf	4	104461300.32864058	0.28503277254408815	1.199528127314838	18.535252417080194
salazar_srf	5	85169435.98856226	0.3006414559828373	0.8849476756523555	17.810194003684842
salazar_srf	6	74406691.34000903	0.1771418998672817	1.1142232850600962	16.351059309513097
salazar_srf	7	68241188.57200992	0.16725111110611893	0.9100325800279327	14.584260110097718
salazar_srf	8	61469543.391907364	0.14631539891638282	1.0007536801172656	13.620752235937632
clr_salazar_srf	3	23367.500674714676	0.15490009456159282	1.9132471454986344	5.320777055906826
clr_salazar_srf	4	20788.416235641787	0.16468254956320807	1.657140568096238	4.914801968096843
clr_salazar_srf	5	18796.11143380036	0.16391799130436452	1.5741912029549379	4.582483891521612
clr_salazar_srf	6	17119.235956738088	0.15081365384318415	1.3908595737004832	4.334250236431041
clr_salazar_srf	7	15938.242221482771	0.12957969431315716	1.4696572496792408	4.001904947879077
clr_salazar_srf	8	14361.223943066016	0.11881944829347721	1.2899635162259329	3.9864813003455484
stress_srf	3	510476257.23477066	0.4414979133929264	0.7912488267108703	25.57914796787001
stress_srf	4	337251116.0097844	0.3530553839567984	0.8581918089139915	29.307264866983953
stress_srf	5	250840261.8901229	0.3509319013964942	0.7243122214297274	30.568800612912487
stress_srf	6	197122873.90129805	0.31647262367189577	0.8118566111242912	31.18247898570587
stress_srf	7	166472217.56551674	0.2892481672441671	0.6865869014859912	30.193511928184396
stress_srf	8	141991711.9845467	0.24403225728783084	0.8070200197537534	29.56473025902856
clr_stress_srf	3	8346.643120771992	0.21451642103763957	1.553408612878447	6.702584505210437
clr_stress_srf	4	7134.002816802475	0.2303270304936749	1.179980516806055	6.507464191527721
clr_stress_srf	5	5809.547986643502	0.2252591996750776	0.9961609448142804	7.187630107488063
clr_stress_srf	6	4787.885970036942	0.2333131933946526	0.9255908051680383	7.722252222007775
clr_stress_srf	7	4056.8010600814705	0.2595647655731582	0.9650517213160584	7.969271940730832
clr_stress_srf	8	3459.7864209445543	0.2859017855194664	0.9441796874564011	8.20360214607301
